symbol,date,opening_price,closing_price,volume,market_cap_rank
BTC,2022-04-27,38117.39,39252.04,1341340920.21,1
DOGE,2022-04-27,0.1377,0.14,102164182.19,9
DOT,2022-04-27,16.68,16.95,20191265.21,10
ETH,2022-04-27,2809.6,2889.72,787100076.86,2
LTC,2022-04-27,98.57,100.62,22860823.05,13
MATIC,2022-04-27,1.245,1.257,32896354.29,12
SOL,2022-04-27,95.71,98.34,180010948.51,5
TON,2022-04-27,0.0,0.0,0.0,15
TRX,2022-04-27,0.06191,0.06319,13258356.13,14
USDC,2022-04-27,0.9999,1.0,34524.6,7
USDT,2022-04-27,1.0,1.001,34528.59,3
XRP,2022-04-27,0.6424,0.6523,72171750.11,6
ADA,2022-04-28,0.8405,0.8435,57996577.35,8
AVAX,2022-04-28,69.84,67.28,56044141.73,11
BNB,2022-04-28,391.41,406.99,47792787.05,4
BTC,2022-04-28,39252.04,39749.75,1188927763.73,1
DOGE,2022-04-28,0.14,0.1376,68454573.6,9
DOT,2022-04-28,16.95,16.98,21719763.8,10
ETH,2022-04-28,2889.72,2936.49,778080070.18,2
LTC,2022-04-28,100.62,103.33,36548915.62,13
MATIC,2022-04-28,1.257,1.238,31875791.17,12
SOL,2022-04-28,98.34,98.22,185952138.7,5
TON,2022-04-28,0.0,0.0,0.0,15
TRX,2022-04-28,0.06319,0.06373,13320349.75,14
USDC,2022-04-28,1.0,0.9999,29978.28,7
USDT,2022-04-28,1.001,1.0,29982.44,3
XRP,2022-04-28,0.6523,0.6428,63805887.42,6
ADA,2022-04-29,0.8435,0.8048,70838647.47,8
AVAX,2022-04-29,67.28,63.37,69491369.33,11
BNB,2022-04-29,406.99,392.92,38989572.94,4
BTC,2022-04-29,39749.75,38594.22,964020058.19,1
DOGE,2022-04-29,0.1376,0.135,104870422.46,9
DOT,2022-04-29,16.98,16.18,20860649.06,10
ETH,2022-04-29,2936.49,2817.23,844702667.04,2
LTC,2022-04-29,103.33,100.37,28090522.68,13
MATIC,2022-04-29,1.238,1.141,53714751.04,12
SOL,2022-04-29,98.22,93.93,201780890.22,5
TON,2022-04-29,0.0,0.0,0.0,15
TRX,2022-04-29,0.06373,0.06365,41638731.87,14
USDC,2022-04-29,0.9999,1.0,24746.93,7
USDT,2022-04-29,1.0,1.0,24751.92,3
XRP,2022-04-29,0.6428,0.6114,92315159.79,6
ADA,2022-04-30,0.8048,0.7561,67511721.77,8
AVAX,2022-04-30,63.37,57.02,76322972.94,11
BNB,2022-04-30,392.92,377.03,29764175.3,4
BTC,2022-04-30,38594.22,37650.13,525291276.33,1
DOGE,2022-04-30,0.135,0.1274,58871508.69,9
DOT,2022-04-30,16.18,14.5,27318912.65,10
ETH,2022-04-30,2817.23,2726.98,399317728.28,2
LTC,2022-04-30,100.37,95.91,29000810.41,13
MATIC,2022-04-30,1.141,1.033,57358323.48,12
SOL,2022-04-30,93.93,84.65,176261852.27,5
TON,2022-04-30,0.0,0.0,0.0,15
TRX,2022-04-30,0.06365,0.06263,22540639.1,14
USDC,2022-04-30,1.0,1.0,13696.09,7
USDT,2022-04-30,1.0,1.0,13696.16,3
XRP,2022-04-30,0.6114,0.5853,42720801.84,6
ADA,2022-05-01,0.7561,0.7901,71365280.32,8
AVAX,2022-05-01,57.02,58.8,92219489.38,11
BNB,2022-05-01,377.03,390.1,42247374.39,4
BTC,2022-05-01,37650.13,38480.53,659030267.75,1
DOGE,2022-05-01,0.1274,0.1328,65127596.38,9
DOT,2022-05-01,14.5,15.36,27467936.46,10
ETH,2022-05-01,2726.98,2826.04,411197825.48,2
LTC,2022-05-01,95.91,99.31,22620761.67,13
MATIC,2022-05-01,1.033,1.099,76887617.99,12
SOL,2022-05-01,84.65,89.68,194432394.81,5
TON,2022-05-01,0.0,0.0,0.0,15
TRX,2022-05-01,0.06263,0.07081,47102560.3,14
USDC,2022-05-01,1.0,1.0,17305.0,7
USDT,2022-05-01,1.0,1.0,17302.92,3
XRP,2022-05-01,0.5853,0.6071,68720728.34,6
ADA,2022-05-02,0.7901,0.7807,52750235.6,8
AVAX,2022-05-02,58.8,60.35,101943529.59,11
BNB,2022-05-02,390.1,389.55,38079549.2,4
BTC,2022-05-02,38480.53,38513.01,1152557748.76,1
DOGE,2022-05-02,0.1328,0.1307,36462717.87,9
DOT,2022-05-02,15.36,14.97,28116746.16,10
ETH,2022-05-02,2826.04,2856.12,866626990.45,2
LTC,2022-05-02,99.31,100.64,26046711.85,13
MATIC,2022-05-02,1.099,1.076,63951368.44,12
SOL,2022-05-02,89.68,87.47,200945604.54,5
TON,2022-05-02,0.0,0.0,0.0,15
TRX,2022-05-02,0.07081,0.06895,53005003.31,14
USDC,2022-05-02,1.0,0.9998,29805.93,7
USDT,2022-05-02,1.0,0.9998,29804.53,3
XRP,2022-05-02,0.6071,0.6143,73842827.98,6
ADA,2022-05-03,0.7807,0.7709,41397806.15,8
AVAX,2022-05-03,60.35,59.62,59226482.88,11
BNB,2022-05-03,389.55,383.8,29238737.98,4
BTC,2022-05-03,38513.01,37725.38,1095654277.96,1
DOGE,2022-05-03,0.1307,0.1294,29001279.7,9
DOT,2022-05-03,14.97,14.73,17337266.38,10
ETH,2022-05-03,2856.12,2780.63,643426033.63,2
LTC,2022-05-03,100.64,99.35,22908700.18,13
MATIC,2022-05-03,1.076,1.076,40497249.84,12
SOL,2022-05-03,87.47,85.84,139546484.05,5
TON,2022-05-03,0.0,0.0,0.0,15
TRX,2022-05-03,0.06895,0.07265,54651633.18,14
USDC,2022-05-03,0.9998,1.0,28733.73,7
USDT,2022-05-03,0.9998,1.0,28731.13,3
XRP,2022-05-03,0.6143,0.6047,60576759.36,6
ADA,2022-05-04,0.7709,0.8983,99190031.72,7
AVAX,2022-05-04,59.62,67.23,77675541.58,11
BNB,2022-05-04,383.8,402.67,37838462.62,4
BTC,2022-05-04,37725.38,39680.21,1426469839.29,1
DOGE,2022-05-04,0.1294,0.136,50956200.6,9
DOT,2022-05-04,14.73,16.32,28746045.87,10
ETH,2022-05-04,2780.63,2940.31,830683889.51,2
LTC,2022-05-04,99.35,106.26,37539729.28,13
MATIC,2022-05-04,1.076,1.172,55689357.03,12
SOL,2022-05-04,85.84,92.75,227940338.73,5
TON,2022-05-04,0.0,0.0,0.0,15
TRX,2022-05-04,0.07265,0.08632,117463469.9,14
USDC,2022-05-04,1.0,0.9999,36516.15,8
USDT,2022-05-04,1.0,0.9998,36510.86,3
XRP,2022-05-04,0.6047,0.6457,81605475.35,6
ADA,2022-05-05,0.8983,0.7886,145015543.26,8
AVAX,2022-05-05,67.23,59.01,128302482.76,11
BNB,2022-05-05,402.67,378.35,55947716.57,4
BTC,2022-05-05,39680.21,36546.86,1920976838.73,1
DOGE,2022-05-05,0.136,0.1281,69070964.09,9
DOT,2022-05-05,16.32,14.59,39647829.29,10
ETH,2022-05-05,2940.31,2747.28,905660794.97,2
LTC,2022-05-05,106.26,96.88,40788750.02,13
MATIC,2022-05-05,1.172,1.064,61257394.59,12
SOL,2022-05-05,92.75,84.51,316557519.22,5
TON,2022-05-05,0.0,0.0,0.0,15
TRX,2022-05-05,0.08632,0.07451,110186521.86,14
USDC,2022-05-05,0.9999,0.9998,51306.58,7
USDT,2022-05-05,0.9998,0.9999,51310.01,3
XRP,2022-05-05,0.6457,0.5982,88827178.08,6
ADA,2022-05-06,0.7886,0.7832,74401006.85,8
AVAX,2022-05-06,59.01,56.98,85289658.6,11
BNB,2022-05-06,378.26,379.18,62330641.85,4
BTC,2022-05-06,36546.86,36009.89,1682230363.22,1
DOGE,2022-05-06,0.1281,0.1277,44691935.8,9
DOT,2022-05-06,14.59,14.32,38702648.39,10
ETH,2022-05-06,2747.28,2692.08,867130443.62,2
LTC,2022-05-06,96.88,96.7,35754508.74,13
MATIC,2022-05-06,1.064,1.042,58306988.53,12
SOL,2022-05-06,84.51,81.65,296523843.33,5
TON,2022-05-06,0.0,0.0,0.0,15
TRX,2022-05-06,0.07451,0.08629,117312884.33,14
USDC,2022-05-06,0.9998,1.0,46633.87,7
USDT,2022-05-06,0.9999,1.0,46629.14,3
XRP,2022-05-06,0.5982,0.6022,102495261.82,6
ADA,2022-05-07,0.7832,0.7599,41361853.89,8
AVAX,2022-05-07,56.98,55.03,46529006.52,11
BNB,2022-05-07,379.18,365.33,56068533.2,4
BTC,2022-05-07,36009.89,35469.21,713980596.97,1
DOGE,2022-05-07,0.1277,0.1275,50817386.96,9
DOT,2022-05-07,14.32,13.75,19517138.9,10
ETH,2022-05-07,2692.08,2635.19,359893218.95,2
LTC,2022-05-07,96.7,94.27,21331605.49,13
MATIC,2022-05-07,1.042,1.019,53851119.8,12
SOL,2022-05-07,81.65,78.83,161298459.02,5
TON,2022-05-07,0.0,0.0,0.0,15
TRX,2022-05-07,0.08629,0.08349,103932849.34,14
USDC,2022-05-07,1.0,1.0,20043.9,7
USDT,2022-05-07,1.0,0.9998,20039.62,3
XRP,2022-05-07,0.6022,0.5808,25094734.77,6
ADA,2022-05-08,0.7599,0.7403,63993950.01,8
AVAX,2022-05-08,55.03,51.58,84393150.96,11
BNB,2022-05-08,365.33,355.65,52483089.77,4
BTC,2022-05-08,35469.21,34033.77,1413921299.77,1
DOGE,2022-05-08,0.1275,0.1241,34614573.03,9
DOT,2022-05-08,13.75,13.25,25371390.3,10
ETH,2022-05-08,2635.19,2519.08,692511713.12,2
LTC,2022-05-08,94.27,93.88,26159591.17,14
MATIC,2022-05-08,1.019,0.9756,57889848.2,12
SOL,2022-05-08,78.83,75.31,216671280.58,5
TON,2022-05-08,0.0,0.0,0.0,15
TRX,2022-05-08,0.08349,0.08792,95906868.84,13
USDC,2022-05-08,1.0,0.9998,41017.09,7
USDT,2022-05-08,0.9998,0.9999,41019.54,3
XRP,2022-05-08,0.5808,0.5659,41479655.42,6
ADA,2022-05-09,0.7403,0.6012,227014585.28,8
AVAX,2022-05-09,51.58,41.24,176408178.7,11
BNB,2022-05-09,355.85,296.3,51400329.67,4
BTC,2022-05-09,34033.77,30076.9,3472851115.69,1
DOGE,2022-05-09,0.1241,0.1017,111200799.5,9
DOT,2022-05-09,13.25,10.62,76775127.15,10
ETH,2022-05-09,2519.08,2230.95,1914870712.98,2
LTC,2022-05-09,93.88,76.23,69991989.9,14
MATIC,2022-05-09,0.9756,0.8109,124386070.4,12
SOL,2022-05-09,75.31,62.11,501279511.52,6
TON,2022-05-09,0.0,0.0,0.0,15
TRX,2022-05-09,0.08792,0.07277,112442635.42,13
USDC,2022-05-09,0.9998,0.9991,108378.85,5
USDT,2022-05-09,0.9999,0.9994,108409.85,3
XRP,2022-05-09,0.5659,0.4877,119010746.29,7
ADA,2022-05-10,0.6012,0.6282,202696010.67,8
AVAX,2022-05-10,41.24,44.5,188929745.33,11
BNB,2022-05-10,296.3,318.98,72508217.55,4
BTC,2022-05-10,30076.9,31013.12,3244062170.09,1
DOGE,2022-05-10,0.1017,0.108,113247105.76,9
DOT,2022-05-10,10.62,11.34,85659501.27,10
ETH,2022-05-10,2230.95,2341.58,1850298109.21,2
LTC,2022-05-10,76.23,80.19,72657198.22,14
MATIC,2022-05-10,0.8109,0.8885,169543567.15,12
SOL,2022-05-10,62.11,66.85,589897344.33,6
TON,2022-05-10,0.0,0.0,0.0,15
TRX,2022-05-10,0.07277,0.07693,92033528.7,13
USDC,2022-05-10,0.9991,1.0,103853.19,5
USDT,2022-05-10,0.9994,1.0,103846.26,3
XRP,2022-05-10,0.4877,0.5132,107303673.61,7
ADA,2022-05-11,0.6282,0.5164,274945883.55,8
AVAX,2022-05-11,44.5,31.07,370217736.91,11
BNB,2022-05-11,318.98,270.59,94503801.94,4
BTC,2022-05-11,31013.12,29017.21,3967102738.94,1
DOGE,2022-05-11,0.108,0.08476,169954166.14,9
DOT,2022-05-11,11.34,9.05,122847413.58,10
ETH,2022-05-11,2341.58,2077.83,2717512970.57,2
LTC,2022-05-11,80.19,66.31,85935446.85,14
MATIC,2022-05-11,0.8885,0.6728,195324148.88,12
SOL,2022-05-11,66.85,50.82,869750326.98,7
TON,2022-05-11,0.0,0.0,0.0,15
TRX,2022-05-11,0.07693,0.07475,159483571.54,13
USDC,2022-05-11,1.0,1.003,131936.83,5
USDT,2022-05-11,0.9999,0.9959,2211611474.25,3
XRP,2022-05-11,0.5132,0.4152,230775034.19,6
ADA,2022-05-12,0.5164,0.472,224193066.61,8
AVAX,2022-05-12,31.07,30.19,251568128.74,11
BNB,2022-05-12,270.59,267.95,86437024.14,4
BTC,2022-05-12,29017.21,28915.72,4501368166.33,1
DOGE,2022-05-12,0.08476,0.08239,147582028.08,9
DOT,2022-05-12,9.05,8.686,82580635.29,10
ETH,2022-05-12,2077.83,1952.81,2753038207.64,2
LTC,2022-05-12,66.31,64.22,82248057.76,14
MATIC,2022-05-12,0.6728,0.5991,143328776.0,12
SOL,2022-05-12,50.82,44.58,710184610.97,7
TON,2022-05-12,0.0,0.0,0.0,15
TRX,2022-05-12,0.07475,0.06717,97570054.07,13
USDC,2022-05-12,1.003,0.9995,160755.26,5
USDT,2022-05-12,0.9959,0.9972,4187696445.56,3
XRP,2022-05-12,0.4152,0.3843,208055022.96,6
ADA,2022-05-13,0.472,0.5283,171898654.41,8
AVAX,2022-05-13,30.19,32.23,158348151.66,11
BNB,2022-05-13,267.95,290.48,64964302.74,4
BTC,2022-05-13,28915.72,29244.83,1942170683.15,1
DOGE,2022-05-13,0.08239,0.08798,100149815.54,9
DOT,2022-05-13,8.686,10.45,101524530.66,10
ETH,2022-05-13,1952.81,2006.51,1245554884.57,2
LTC,2022-05-13,64.22,67.77,64104435.19,14
MATIC,2022-05-13,0.5991,0.6663,97799758.26,12
SOL,2022-05-13,44.58,48.86,505036183.26,7
TON,2022-05-13,0.0,0.0,0.0,15
TRX,2022-05-13,0.06717,0.07425,50933735.73,13
USDC,2022-05-13,0.9995,1.0,64468.85,5
USDT,2022-05-13,0.9972,0.9985,1458431630.27,3
XRP,2022-05-13,0.3843,0.422,161333476.36,6
ADA,2022-05-14,0.5283,0.537,72187640.54,8
AVAX,2022-05-14,32.23,33.88,79443336.48,11
BNB,2022-05-14,290.48,296.54,42158625.17,4
BTC,2022-05-14,29244.83,30050.31,845013800.63,1
DOGE,2022-05-14,0.08798,0.08931,42282485.94,9
DOT,2022-05-14,10.45,11.27,58777621.05,10
ETH,2022-05-14,2006.51,2054.03,423017629.17,2
LTC,2022-05-14,67.77,68.81,35668767.52,14
MATIC,2022-05-14,0.6663,0.6842,52569574.62,12
SOL,2022-05-14,48.86,52.34,277534572.62,7
TON,2022-05-14,0.0,0.0,0.0,15
TRX,2022-05-14,0.07425,0.0724,29606761.02,13
USDC,2022-05-14,1.0,1.0,28765.42,5
USDT,2022-05-14,0.9985,0.9988,575056132.22,3
XRP,2022-05-14,0.422,0.4259,56172206.01,6
ADA,2022-05-15,0.537,0.5979,72535803.31,8
AVAX,2022-05-15,33.88,36.53,82961085.73,11
BNB,2022-05-15,296.54,312.06,45929417.84,4
BTC,2022-05-15,30050.31,31296.11,810199953.22,1
DOGE,2022-05-15,0.08931,0.0931,31137599.01,9
DOT,2022-05-15,11.27,11.78,40258021.36,10
ETH,2022-05-15,2054.03,2143.12,376701151.43,2
LTC,2022-05-15,68.81,71.5,38999129.77,14
MATIC,2022-05-15,0.6842,0.7414,47712668.04,12
SOL,2022-05-15,52.34,58.74,265265610.87,6
TON,2022-05-15,0.0,0.0,0.0,15
TRX,2022-05-15,0.0724,0.07237,24575188.12,13
USDC,2022-05-15,1.0,1.0,26779.32,5
USDT,2022-05-15,0.9988,0.9993,26757.34,3
XRP,2022-05-15,0.4259,0.4475,46209326.64,7
ADA,2022-05-16,0.5979,0.5555,90780343.38,8
AVAX,2022-05-16,36.53,32.49,108338795.06,11
BNB,2022-05-16,312.06,296.8,50448551.36,4
BTC,2022-05-16,31296.11,29838.5,1242326194.24,1
DOGE,2022-05-16,0.0931,0.08788,34713665.65,9
DOT,2022-05-16,11.78,10.61,41237726.29,10
ETH,2022-05-16,2143.12,2020.12,690038743.39,2
LTC,2022-05-16,71.5,67.12,34301819.06,14
MATIC,2022-05-16,0.7414,0.6761,52784388.23,12
SOL,2022-05-16,58.74,53.69,328225140.88,6
TON,2022-05-16,0.0,0.0,0.0,15
TRX,2022-05-16,0.07237,0.06912,22282588.54,13
USDC,2022-05-16,1.0,1.0,41536.26,5
USDT,2022-05-16,0.9989,0.9988,754104246.76,3
XRP,2022-05-16,0.4475,0.4221,86276166.34,7
ADA,2022-05-17,0.5555,0.577,64031297.9,8
AVAX,2022-05-17,32.49,34.34,71188991.29,11
BNB,2022-05-17,296.8,305.81,38102105.45,4
BTC,2022-05-17,29838.5,30415.91,1000070390.57,1
DOGE,2022-05-17,0.08788,0.09011,34779128.77,9
DOT,2022-05-17,10.61,11.03,33119205.92,10
ETH,2022-05-17,2020.12,2089.29,598230196.42,2
LTC,2022-05-17,67.12,73.04,41549567.65,14
MATIC,2022-05-17,0.6761,0.726,52476296.6,12
SOL,2022-05-17,53.69,57.02,255808095.6,6
TON,2022-05-17,0.0,0.0,0.0,15
TRX,2022-05-17,0.06912,0.07222,19845044.11,13
USDC,2022-05-17,1.0,1.0,33093.63,5
USDT,2022-05-17,0.999,0.999,33050.67,3
XRP,2022-05-17,0.4221,0.4372,75469797.71,7
ADA,2022-05-18,0.577,0.5048,65252321.84,8
AVAX,2022-05-18,34.34,29.51,73340711.59,11
BNB,2022-05-18,305.81,287.27,44389625.24,4
BTC,2022-05-18,30415.91,28667.29,1322816665.45,1
DOGE,2022-05-18,0.09011,0.08321,43440208.72,9
DOT,2022-05-18,11.03,9.474,38700939.94,10
ETH,2022-05-18,2089.29,1911.68,643148242.33,2
LTC,2022-05-18,73.04,65.83,37964024.76,14
MATIC,2022-05-18,0.726,0.6255,60945685.99,12
SOL,2022-05-18,57.02,49.83,305692779.57,7
TON,2022-05-18,0.0,0.0,0.0,15
TRX,2022-05-18,0.07222,0.07097,19217837.79,13
USDC,2022-05-18,1.0,0.9999,44946.62,5
USDT,2022-05-18,0.999,0.9984,44879.93,3
XRP,2022-05-18,0.4372,0.4049,70484020.71,6
ADA,2022-05-19,0.5048,0.5327,56605633.64,8
AVAX,2022-05-19,29.51,30.36,107283708.58,11
BNB,2022-05-19,287.27,306.58,65682568.57,4
BTC,2022-05-19,28667.29,30282.48,1453211639.97,1
DOGE,2022-05-19,0.08321,0.08659,39441809.23,9
DOT,2022-05-19,9.474,10.02,37124283.77,10
ETH,2022-05-19,1911.68,2017.78,721565109.35,2
LTC,2022-05-19,65.83,72.04,35927379.81,14
MATIC,2022-05-19,0.6255,0.6578,54316286.21,12
SOL,2022-05-19,49.83,52.12,342322514.42,6
TON,2022-05-19,0.0,0.0,0.0,15
TRX,2022-05-19,0.07097,0.07349,22839427.32,13
USDC,2022-05-19,0.9999,0.9997,48974.54,5
USDT,2022-05-19,0.9984,0.9989,48936.84,3
XRP,2022-05-19,0.4049,0.42,75649032.09,7
ADA,2022-05-20,0.5327,0.5157,60790945.11,8
AVAX,2022-05-20,30.36,28.75,102923346.09,11
BNB,2022-05-20,306.58,302.02,58879401.67,4
BTC,2022-05-20,30282.48,29166.15,1692088244.46,1
DOGE,2022-05-20,0.08659,0.08375,29359519.24,9
DOT,2022-05-20,10.02,9.657,31631691.17,10
ETH,2022-05-20,2017.78,1956.88,676297509.57,2
LTC,2022-05-20,72.04,68.51,36254431.81,14
MATIC,2022-05-20,0.6578,0.6336,50926687.4,12
SOL,2022-05-20,52.12,49.37,306153762.51,7
TON,2022-05-20,0.0,0.0,0.0,15
TRX,2022-05-20,0.07349,0.07124,21195140.51,13
USDC,2022-05-20,0.9997,0.9999,57043.5,5
USDT,2022-05-20,0.9989,0.9988,56980.53,3
XRP,2022-05-20,0.42,0.4099,107574619.92,6
ADA,2022-05-21,0.5157,0.5279,25110267.67,8
AVAX,2022-05-21,28.75,29.83,70652198.12,11
BNB,2022-05-21,302.02,311.97,30365283.75,4
BTC,2022-05-21,29166.15,29410.72,462392582.18,1
DOGE,2022-05-21,0.08375,0.08432,15391199.85,9
DOT,2022-05-21,9.657,9.979,20393226.53,10
ETH,2022-05-21,1956.88,1972.87,201843693.55,2
LTC,2022-05-21,68.51,69.78,17597474.88,14
MATIC,2022-05-21,0.6336,0.6485,34333925.25,12
SOL,2022-05-21,49.37,50.25,137660928.03,7
TON,2022-05-21,0.0,0.0,0.0,15
TRX,2022-05-21,0.07124,0.07403,13239576.04,13
USDC,2022-05-21,0.9999,1.0,15782.24,5
USDT,2022-05-21,0.9988,0.9987,15759.34,3
XRP,2022-05-21,0.4099,0.4141,32054907.99,6
ADA,2022-05-22,0.5279,0.5412,28374662.87,8
AVAX,2022-05-22,29.83,31.68,86815613.93,11
BNB,2022-05-22,311.97,319.15,46673718.91,4
BTC,2022-05-22,29410.72,30264.29,639923811.62,1
DOGE,2022-05-22,0.08432,0.0858,15159472.47,9
DOT,2022-05-22,9.979,10.16,24193515.99,10
ETH,2022-05-22,1972.87,2041.08,288595387.01,2
LTC,2022-05-22,69.78,71.62,17290001.02,14
MATIC,2022-05-22,0.6485,0.6758,33223178.01,12
SOL,2022-05-22,50.25,52.46,158973497.81,6
TON,2022-05-22,0.0,0.0,0.0,15
TRX,2022-05-22,0.07403,0.07814,15223016.48,13
USDC,2022-05-22,1.0,1.0,21394.53,5
USDT,2022-05-22,0.9987,0.999,21369.04,3
XRP,2022-05-22,0.4141,0.4215,29154037.43,7
ADA,2022-05-23,0.5412,0.5124,51272293.28,8
AVAX,2022-05-23,31.68,29.02,110139066.16,11
BNB,2022-05-23,319.15,316.69,75867369.66,4
BTC,2022-05-23,30264.29,29075.68,1147137210.63,1
DOGE,2022-05-23,0.0858,0.08324,28742799.63,9
DOT,2022-05-23,10.16,9.872,41680572.89,10
ETH,2022-05-23,2041.08,1970.7,626635609.39,2
LTC,2022-05-23,71.62,68.95,32644987.36,14
MATIC,2022-05-23,0.6758,0.6407,57597825.85,12
SOL,2022-05-23,52.46,49.1,270802070.15,7
TON,2022-05-23,0.0,0.0,0.0,15
TRX,2022-05-23,0.07814,0.07614,34027424.14,13
USDC,2022-05-23,1.0,1.0,38289.86,5
USDT,2022-05-23,0.999,0.9988,38239.83,3
XRP,2022-05-23,0.4215,0.4044,65258508.01,6
ADA,2022-05-24,0.5124,0.5213,48146344.38,8
AVAX,2022-05-24,29.02,29.03,92569412.74,11
BNB,2022-05-24,316.69,328.06,66108230.75,4
BTC,2022-05-24,29075.68,29630.05,826118559.89,1
DOGE,2022-05-24,0.08324,0.08359,21796405.56,9
DOT,2022-05-24,9.872,10.18,22294406.88,10
ETH,2022-05-24,1970.7,1977.85,509629757.6,2
LTC,2022-05-24,68.95,70.2,32733364.29,14
MATIC,2022-05-24,0.6407,0.6624,53875169.18,12
SOL,2022-05-24,49.1,49.63,264190416.96,7
TON,2022-05-24,0.0,0.0,0.0,15
TRX,2022-05-24,0.07614,0.08059,34098567.89,13
USDC,2022-05-24,1.0,1.0,28264.97,5
USDT,2022-05-24,0.9988,0.9993,28244.34,3
XRP,2022-05-24,0.4044,0.4081,66832847.13,6
ADA,2022-05-25,0.5213,0.5139,35879918.74,8
AVAX,2022-05-25,29.03,27.2,71261471.5,11
BNB,2022-05-25,328.06,325.28,50769360.15,4
BTC,2022-05-25,29630.05,29508.27,800315804.06,1
DOGE,2022-05-25,0.08359,0.08288,19077428.84,9
DOT,2022-05-25,10.18,9.863,22081026.63,10
ETH,2022-05-25,1977.85,1941.04,507595031.4,2
LTC,2022-05-25,70.2,68.18,26300187.98,14
MATIC,2022-05-25,0.6624,0.6449,46358154.57,12
SOL,2022-05-25,49.63,47.92,171808990.6,7
TON,2022-05-25,0.0,0.0,0.0,15
TRX,2022-05-25,0.08059,0.08468,28940590.96,13
USDC,2022-05-25,1.0,0.9998,26899.72,5
USDT,2022-05-25,0.9993,0.9988,26873.45,3
XRP,2022-05-25,0.4081,0.4055,74567740.29,6
ADA,2022-05-26,0.5139,0.4787,62983793.29,8
AVAX,2022-05-26,27.2,23.43,130273131.12,13
BNB,2022-05-26,325.28,302.87,93402030.62,4
BTC,2022-05-26,29508.27,29188.71,1314694988.34,1
DOGE,2022-05-26,0.08288,0.07782,33818927.23,9
DOT,2022-05-26,9.863,9.142,43116870.68,10
ETH,2022-05-26,1941.04,1791.0,1030348371.06,2
LTC,2022-05-26,68.18,63.41,35368273.29,14
MATIC,2022-05-26,0.6449,0.5981,76740012.88,11
SOL,2022-05-26,47.92,43.43,340962341.48,7
TON,2022-05-26,0.0,0.0,0.0,15
TRX,2022-05-26,0.08468,0.08225,57171449.34,12
USDC,2022-05-26,0.9998,1.001,45106.6,5
USDT,2022-05-26,0.9988,0.9993,45046.97,3
XRP,2022-05-26,0.4055,0.3924,90898284.59,6
ADA,2022-05-27,0.4787,0.4559,77077082.49,8
AVAX,2022-05-27,23.43,22.54,117961589.61,13
BNB,2022-05-27,302.87,301.28,69187973.06,4
BTC,2022-05-27,29188.71,28597.33,1054644721.04,1
DOGE,2022-05-27,0.07782,0.08142,79828605.84,9
DOT,2022-05-27,9.142,9.098,69065194.58,10
ETH,2022-05-27,1791.0,1724.73,1091437639.61,2
LTC,2022-05-27,63.41,61.5,22790129.06,14
MATIC,2022-05-27,0.5981,0.5737,66636063.33,12
SOL,2022-05-27,43.43,41.1,328503339.24,7
TON,2022-05-27,0.0,0.0,0.0,15
TRX,2022-05-27,0.08225,0.08079,38012437.7,11
USDC,2022-05-27,1.001,1.0,36577.84,5
USDT,2022-05-27,0.9991,0.9991,620410.53,3
XRP,2022-05-27,0.3924,0.3813,111594486.27,6
ADA,2022-05-28,0.4559,0.4641,31473050.19,8
AVAX,2022-05-28,22.54,24.73,86071909.52,11
BNB,2022-05-28,301.28,307.13,32027436.62,4
BTC,2022-05-28,28597.33,29013.53,365397751.75,1
DOGE,2022-05-28,0.08142,0.08179,31570841.07,9
DOT,2022-05-28,9.098,9.643,23928363.87,10
ETH,2022-05-28,1724.73,1790.79,400672092.43,2
LTC,2022-05-28,61.5,63.01,15657167.73,14
MATIC,2022-05-28,0.5737,0.5868,30355917.44,12
SOL,2022-05-28,41.1,44.22,172472580.65,7
TON,2022-05-28,0.0,0.0,0.0,15
TRX,2022-05-28,0.08079,0.08114,19678501.66,13
USDC,2022-05-28,1.0,1.0,12668.13,5
USDT,2022-05-28,0.9991,0.9992,226220.91,3
XRP,2022-05-28,0.3813,0.3858,32826644.56,6
ADA,2022-05-29,0.4641,0.4816,30726740.58,8
AVAX,2022-05-29,24.73,26.12,78960870.1,11
BNB,2022-05-29,307.13,305.73,26645913.87,4
BTC,2022-05-29,29013.53,29452.23,374906552.33,1
DOGE,2022-05-29,0.08179,0.08266,19593600.99,9
DOT,2022-05-29,9.643,9.98,20824962.13,10
ETH,2022-05-29,1790.79,1811.69,362774322.58,2
LTC,2022-05-29,63.01,63.6,17149457.18,14
MATIC,2022-05-29,0.5868,0.5989,25035673.99,12
SOL,2022-05-29,44.22,44.92,193025274.34,7
TON,2022-05-29,0.0,0.0,0.0,15
TRX,2022-05-29,0.08114,0.08055,14994621.82,13
USDC,2022-05-29,1.0,1.0,12846.67,5
USDT,2022-05-29,0.9993,0.9993,189210812.11,3
XRP,2022-05-29,0.3858,0.3886,26347876.41,6
ADA,2022-05-30,0.4816,0.5697,93359549.29,8
AVAX,2022-05-30,26.12,27.68,103163575.31,11
BNB,2022-05-30,305.73,321.47,48160623.45,4
BTC,2022-05-30,29452.23,31716.41,1426112899.49,1
DOGE,2022-05-30,0.08266,0.08793,42641336.68,9
DOT,2022-05-30,9.98,10.47,42450399.61,10
ETH,2022-05-30,1811.69,1997.64,828850274.82,2
LTC,2022-05-30,63.6,69.04,27879968.85,14
