Country,Date (YYYY-MM-DD),New Cases,New Deaths,Total Vaccinations,Stringency Index
France,2022-01-28,,,136744958.0,44.77
France,2022-01-29,,,137001060.0,44.74
France,2022-01-30,2329374.0,1933.0,137059274.0,44.73
France,2022-01-31,,,137263399.0,44.71
France,2022-02-01,,,137500635.0,44.68
France,2022-02-02,,,137760284.0,44.65
France,2022-02-03,,,137975408.0,44.62
France,2022-02-04,,,138298564.0,44.59
France,2022-02-05,,,138516994.0,44.56
France,2022-02-06,1707588.0,1996.0,138560889.0,44.56
France,2022-02-07,,,138774629.0,44.53
France,2022-02-08,,,138995083.0,44.51
France,2022-02-09,,,139241044.0,44.48
France,2022-02-10,,,139440128.0,44.46
France,2022-02-11,,,139726319.0,44.43
France,2022-02-12,,,139910904.0,44.4
France,2022-02-13,958639.0,1988.0,139948103.0,44.4
France,2022-02-14,,,140139237.0,44.38
France,2022-02-15,,,140330299.0,44.36
France,2022-02-16,,,140515982.0,30.04
France,2022-02-17,,,140633819.0,30.02
France,2022-02-18,,,140794899.0,29.99
France,2022-02-19,,,140895230.0,29.97
France,2022-02-20,565947.0,1745.0,140913257.0,29.97
France,2022-02-21,,,140997562.0,29.95
France,2022-02-22,,,141082116.0,29.94
France,2022-02-23,,,141183178.0,29.91
France,2022-02-24,,,141253548.0,29.9
France,2022-02-25,,,141360310.0,29.88
France,2022-02-26,,,141429856.0,29.87
France,2022-02-27,393549.0,1331.0,141441835.0,29.87
France,2022-02-28,,,141498380.0,29.86
France,2022-03-01,,,141559649.0,29.85
France,2022-03-02,,,141630491.0,29.83
France,2022-03-03,,,141672957.0,29.83
France,2022-03-04,,,141729724.0,29.82
France,2022-03-05,,,141767367.0,29.81
France,2022-03-06,348284.0,1094.0,141772541.0,29.81
France,2022-03-07,,,141799432.0,29.8
France,2022-03-08,,,141827483.0,29.8
France,2022-03-09,,,141864246.0,29.79
France,2022-03-10,,,141889287.0,29.78
France,2022-03-11,,,141924333.0,29.78
France,2022-03-12,,,141951285.0,29.77
France,2022-03-13,419228.0,820.0,141954960.0,29.77
France,2022-03-14,,,141980203.0,18.83
France,2022-03-15,,,142012192.0,18.83
France,2022-03-16,,,142055226.0,18.83
France,2022-03-17,,,142084683.0,18.83
France,2022-03-18,,,142131036.0,18.83
France,2022-03-19,,,142160658.0,18.83
France,2022-03-20,586328.0,792.0,142164692.0,18.83
France,2022-03-21,,,142196996.0,18.83
France,2022-03-22,,,142236658.0,18.83
France,2022-03-23,,,142286545.0,18.83
France,2022-03-24,,,142320336.0,18.83
France,2022-03-25,,,142373946.0,18.83
France,2022-03-26,,,142405356.0,18.82
France,2022-03-27,851993.0,727.0,142409806.0,18.82
France,2022-03-28,,,142442980.0,18.82
France,2022-03-29,,,142488217.0,18.82
France,2022-03-30,,,142539787.0,18.82
France,2022-03-31,,,142583021.0,18.82
France,2022-04-01,,,142641279.0,18.82
France,2022-04-02,,,142664650.0,18.82
France,2022-04-03,959358.0,801.0,142668194.0,18.82
France,2022-04-04,,,142707318.0,18.82
France,2022-04-05,,,142761609.0,18.82
France,2022-04-06,,,142808288.0,18.82
France,2022-04-07,,,142860937.0,18.82
France,2022-04-08,,,142930844.0,18.82
France,2022-04-09,,,142957783.0,18.82
France,2022-04-10,928373.0,788.0,142962838.0,18.82
France,2022-04-11,,,143002634.0,18.82
France,2022-04-12,,,143062400.0,18.82
France,2022-04-13,,,143114635.0,18.82
France,2022-04-14,,,143168732.0,18.82
France,2022-04-15,,,143225727.0,18.82
France,2022-04-16,,,143243560.0,18.82
France,2022-04-17,822438.0,852.0,143246262.0,18.82
France,2022-04-18,,,143250864.0,18.82
France,2022-04-19,,,143298052.0,18.82
France,2022-04-20,,,143345940.0,18.82
France,2022-04-21,,,143398079.0,18.82
France,2022-04-22,,,143457714.0,18.82
France,2022-04-23,,,143478989.0,18.82
France,2022-04-24,539161.0,889.0,143482775.0,18.82
France,2022-04-25,,,143518388.0,18.82
France,2022-04-26,,,143575360.0,18.82
France,2022-04-27,,,143623022.0,18.82
France,2022-04-28,,,143676175.0,18.82
France,2022-04-29,,,143735862.0,18.82
France,2022-04-30,,,143758435.0,18.82
France,2022-05-01,376510.0,867.0,143760897.0,18.82
France,2022-05-02,,,143795573.0,18.82
France,2022-05-03,,,143849343.0,18.82
France,2022-05-04,,,143892409.0,18.82
France,2022-05-05,,,143943918.0,18.82
France,2022-05-06,,,144001991.0,18.82
France,2022-05-07,,,144021062.0,18.82
France,2022-05-08,264928.0,749.0,144024452.0,18.82
France,2022-05-09,,,144058349.0,18.81
France,2022-05-10,,,144116161.0,18.81
France,2022-05-11,,,144159886.0,18.81
France,2022-05-12,,,144211377.0,18.81
France,2022-05-13,,,144268328.0,18.81
France,2022-05-14,,,144287842.0,18.81
France,2022-05-15,216715.0,614.0,144291323.0,18.81
France,2022-05-16,,,144324338.0,18.81
France,2022-05-17,,,144378249.0,18.81
France,2022-05-18,,,144419580.0,18.81
France,2022-05-19,,,144470118.0,18.81
France,2022-05-20,,,144527907.0,18.81
France,2022-05-21,,,144546343.0,18.81
France,2022-05-22,162239.0,466.0,144549397.0,18.81
France,2022-05-23,,,144581955.0,18.81
France,2022-05-24,,,144636509.0,18.81
France,2022-05-25,,,144675355.0,18.81
France,2022-05-26,,,144678868.0,18.81
France,2022-05-27,,,144713292.0,18.81
France,2022-05-28,,,144725947.0,18.81
France,2022-05-29,113355.0,300.0,144728093.0,18.81
France,2022-05-30,,,144757379.0,18.81
France,2022-05-31,,,144806876.0,18.81
France,2022-06-01,,,144847302.0,18.81
France,2022-06-02,,,144898313.0,18.81
France,2022-06-03,,,144955282.0,18.81
France,2022-06-04,,,144971934.0,18.81
France,2022-06-05,148073.0,329.0,144974435.0,18.81
France,2022-06-06,,,144980040.0,18.81
France,2022-06-07,,,145029707.0,18.81
France,2022-06-08,,,145071960.0,18.81
France,2022-06-09,,,145125827.0,18.81
France,2022-06-10,,,145188588.0,18.81
France,2022-06-11,,,145208348.0,18.81
France,2022-06-12,193813.0,237.0,145211841.0,18.81
France,2022-06-13,,,145245661.0,18.81
France,2022-06-14,,,145304956.0,18.81
France,2022-06-15,,,145349204.0,18.81
France,2022-06-16,,,145402291.0,18.81
France,2022-06-17,,,145465856.0,18.81
France,2022-06-18,,,145483932.0,18.81
France,2022-06-19,297927.0,265.0,145487152.0,18.81
France,2022-06-20,,,145525096.0,18.81
France,2022-06-21,,,145589038.0,18.81
France,2022-06-22,,,145640942.0,18.81
France,2022-06-23,,,145710337.0,18.81
France,2022-06-24,,,145797660.0,18.81
France,2022-06-25,,,145826539.0,18.81
France,2022-06-26,456705.0,291.0,145832868.0,18.81
France,2022-06-27,,,145895018.0,18.81
France,2022-06-28,,,146005397.0,18.81
France,2022-06-29,,,146094138.0,18.81
France,2022-06-30,,,146207975.0,18.81
France,2022-07-01,,,146351245.0,18.81
France,2022-07-02,,,146398476.0,18.81
France,2022-07-03,731586.0,264.0,146407860.0,18.81
France,2022-07-04,,,146507253.0,18.8
France,2022-07-05,,,146664349.0,18.8
France,2022-07-06,,,146784454.0,18.8
France,2022-07-07,,,146933095.0,18.8
France,2022-07-08,,,147095991.0,18.8
France,2022-07-09,,,147143997.0,18.8
France,2022-07-10,903969.0,424.0,147154306.0,18.8
France,2022-07-11,,,147261557.0,18.8
France,2022-07-12,,,147431034.0,18.8
France,2022-07-13,,,147545813.0,18.8
France,2022-07-14,,,147553868.0,18.8
France,2022-07-15,,,147657513.0,18.8
France,2022-07-16,,,147690265.0,18.8
France,2022-07-17,683784.0,585.0,147697246.0,18.8
France,2022-07-18,,,147774269.0,18.8
France,2022-07-19,,,147897231.0,18.8
France,2022-07-20,,,147991519.0,18.8
France,2022-07-21,,,148096323.0,18.8
France,2022-07-22,,,148204633.0,18.8
France,2022-07-23,,,148234646.0,18.8
France,2022-07-24,522296.0,731.0,148240491.0,18.8
France,2022-07-25,,,148300924.0,18.8
France,2022-07-26,,,148403186.0,18.8
France,2022-07-27,,,148477974.0,18.8
France,2022-07-28,,,148555665.0,18.8
France,2022-07-29,,,148635937.0,18.8
France,2022-07-30,,,148656113.0,18.8
France,2022-07-31,329431.0,597.0,148659924.0,18.8
France,2022-08-01,,,148700439.0,11.11
France,2022-08-02,,,148767858.0,11.11
France,2022-08-03,,,148815088.0,11.11
France,2022-08-04,,,148866752.0,11.11
France,2022-08-05,,,148921052.0,11.11
France,2022-08-06,,,148933422.0,11.11
France,2022-08-07,212195.0,529.0,148935852.0,11.11
France,2022-08-08,,,148963832.0,11.11
France,2022-08-09,,,149011683.0,11.11
France,2022-08-10,,,149046364.0,11.11
France,2022-08-11,,,149081780.0,11.11
France,2022-08-12,,,149116762.0,11.11
France,2022-08-13,,,149124108.0,11.11
France,2022-08-14,151186.0,518.0,149125515.0,11.11
France,2022-08-15,,,149127038.0,11.11
France,2022-08-16,,,149154903.0,11.11
France,2022-08-17,,,149183388.0,11.11
France,2022-08-18,,,149215463.0,11.11
France,2022-08-19,,,149248989.0,11.11
France,2022-08-20,,,149256729.0,11.11
France,2022-08-21,119216.0,413.0,149258275.0,11.11
France,2022-08-22,,,149278493.0,11.11
France,2022-08-23,,,149313707.0,11.11
France,2022-08-24,,,149338354.0,11.11
France,2022-08-25,,,149367354.0,11.11
France,2022-08-26,,,149399844.0,11.11
France,2022-08-27,,,149407491.0,11.11
France,2022-08-28,117039.0,317.0,149409003.0,11.11
France,2022-08-29,,,149428351.0,11.11
France,2022-08-30,,,149463779.0,11.11
France,2022-08-31,,,149486288.0,11.11
France,2022-09-01,,,149515030.0,11.11
France,2022-09-02,,,149550849.0,11.11
France,2022-09-03,,,149559848.0,11.11
France,2022-09-04,106571.0,302.0,149561360.0,11.11
France,2022-09-05,,,149582300.0,11.11
France,2022-09-06,,,149620869.0,11.11
France,2022-09-07,,,149642194.0,11.11
France,2022-09-08,,,149672367.0,11.11
France,2022-09-09,,,149706364.0,11.11
France,2022-09-10,,,149714876.0,11.11
France,2022-09-11,112374.0,263.0,149716112.0,11.11
France,2022-09-12,,,149733269.0,11.11
France,2022-09-13,,,149765347.0,11.11
France,2022-09-14,,,149786016.0,11.11
France,2022-09-15,,,149814509.0,11.11
France,2022-09-16,,,149846425.0,11.11
France,2022-09-17,,,149854933.0,11.11
France,2022-09-18,188853.0,202.0,149856480.0,11.11
France,2022-09-19,,,149873092.0,11.11
France,2022-09-20,,,149904894.0,11.11
France,2022-09-21,,,149925260.0,11.11
France,2022-09-22,,,149953776.0,11.11
France,2022-09-23,,,149988895.0,11.11
France,2022-09-24,,,149998493.0,11.11
France,2022-09-25,230732.0,217.0,150000223.0,11.11
France,2022-09-26,,,150017220.0,11.11
France,2022-09-27,,,150048251.0,11.11
France,2022-09-28,,,150067674.0,11.11
France,2022-09-29,,,150093206.0,11.11
France,2022-09-30,,,150124638.0,11.11
France,2022-10-01,,,150133771.0,11.11
France,2022-10-02,310114.0,217.0,150134827.0,11.11
France,2022-10-03,,,150150932.0,11.11
France,2022-10-04,,,150179424.0,11.11
France,2022-10-05,,,150197942.0,11.11
France,2022-10-06,,,150224015.0,11.11
France,2022-10-07,,,150260204.0,11.11
France,2022-10-08,,,150271164.0,11.11
France,2022-10-09,385474.0,314.0,150273340.0,11.11
France,2022-10-10,,,150298188.0,11.11
France,2022-10-11,,,150344234.0,11.11
France,2022-10-12,,,150375724.0,11.11
France,2022-10-13,,,150419651.0,11.11
France,2022-10-14,,,150474027.0,11.11
France,2022-10-15,,,150488704.0,11.11
France,2022-10-16,392073.0,414.0,150491273.0,11.11
France,2022-10-17,,,150521935.0,11.11
France,2022-10-18,,,150574089.0,11.11
France,2022-10-19,,,150613502.0,11.11
France,2022-10-20,,,150669245.0,11.11
France,2022-10-21,,,150733686.0,11.11
France,2022-10-22,,,150749039.0,11.11
France,2022-10-23,348646.0,522.0,150751658.0,11.11
France,2022-10-24,,,150783084.0,11.11
France,2022-10-25,,,150838398.0,11.11
France,2022-10-26,,,150875677.0,11.11
France,2022-10-27,,,150921846.0,11.11
France,2022-10-28,,,150972224.0,11.11
France,2022-10-29,,,150983675.0,11.11
France,2022-10-30,222885.0,495.0,150985769.0,11.11
France,2022-10-31,,,151004777.0,11.11
France,2022-11-01,,,151007161.0,11.11
France,2022-11-02,,,151036805.0,11.11
France,2022-11-03,,,151082334.0,11.11
France,2022-11-04,,,151131915.0,11.11
France,2022-11-05,,,151143727.0,11.11
France,2022-11-06,153617.0,445.0,151145807.0,11.11
France,2022-11-07,,,151176514.0,11.11
France,2022-11-08,,,151235049.0,11.11
France,2022-11-09,,,151271258.0,11.11
France,2022-11-10,,,151321168.0,11.11
France,2022-11-11,,,151323410.0,11.11
France,2022-11-12,,,151332272.0,11.11
France,2022-11-13,151055.0,397.0,151333920.0,11.11
France,2022-11-14,,,151361542.0,11.11
France,2022-11-15,,,151412470.0,11.11
France,2022-11-16,,,151445398.0,11.11
France,2022-11-17,,,151489776.0,11.11
France,2022-11-18,,,151540947.0,11.11
France,2022-11-19,,,151552873.0,11.11
France,2022-11-20,221689.0,469.0,151555148.0,11.11
France,2022-11-21,,,151579978.0,11.11
France,2022-11-22,,,151625009.0,11.11
France,2022-11-23,,,151654847.0,11.11
France,2022-11-24,,,151696936.0,11.11
France,2022-11-25,,,151742603.0,11.11
France,2022-11-26,,,151753953.0,11.11
France,2022-11-27,293632.0,455.0,151756049.0,11.11
France,2022-11-28,,,151784408.0,11.11
France,2022-11-29,,,151836475.0,11.11
France,2022-11-30,,,151878365.0,11.11
France,2022-12-01,,,151936852.0,11.11
France,2022-12-02,,,152005977.0,11.11
France,2022-12-03,,,152026977.0,11.11
France,2022-12-04,384070.0,485.0,152032029.0,11.11
France,2022-12-05,,,152082200.0,11.11
France,2022-12-06,,,152168787.0,11.11
France,2022-12-07,,,152233544.0,11.11
France,2022-12-08,,,152321551.0,11.11
France,2022-12-09,,,152427565.0,11.11
France,2022-12-10,,,152466322.0,11.11
France,2022-12-11,429679.0,569.0,152475959.0,11.11
France,2022-12-12,,,152550953.0,11.11
France,2022-12-13,,,152665160.0,11.11
France,2022-12-14,,,152746657.0,11.11
France,2022-12-15,,,152853052.0,11.11
France,2022-12-16,,,152969532.0,11.11
France,2022-12-17,,,153005620.0,11.11
France,2022-12-18,391192.0,721.0,153012967.0,11.11
France,2022-12-19,,,153076165.0,11.11
France,2022-12-20,,,153165527.0,11.11
France,2022-12-21,,,153223084.0,11.11
France,2022-12-22,,,153275611.0,11.11
France,2022-12-23,,,153306366.0,11.11
France,2022-12-24,,,153309735.0,11.11
France,2022-12-25,299842.0,807.0,153310512.0,11.11
France,2022-12-26,,,153330722.0,11.11
France,2022-12-27,,,153369883.0,11.11
France,2022-12-28,,,153399852.0,11.11
France,2022-12-29,,,153430851.0,11.11
France,2022-12-30,,,153454031.0,11.11
France,2022-12-31,,,153458028.0,11.11
France,2023-01-01,151707.0,808.0,153458987.0,
France,2023-01-02,,,153482592.0,
France,2023-01-03,,,153532931.0,
France,2023-01-04,,,153569082.0,
France,2023-01-05,,,153618534.0,
France,2023-01-06,,,153674258.0,
France,2023-01-07,,,153689910.0,
France,2023-01-08,80829.0,775.0,153693574.0,
France,2023-01-09,,,153720032.0,
France,2023-01-10,,,153767901.0,
France,2023-01-11,,,153797264.0,
France,2023-01-12,,,153836912.0,
France,2023-01-13,,,153879155.0,
France,2023-01-14,,,153890757.0,
France,2023-01-15,43524.0,506.0,153892947.0,
France,2023-01-16,,,153912589.0,
France,2023-01-17,,,153946296.0,
France,2023-01-18,,,153967151.0,
France,2023-01-19,,,153994134.0,
France,2023-01-20,,,154024766.0,
France,2023-01-21,,,154032899.0,
France,2023-01-22,31693.0,398.0,154034072.0,
France,2023-01-23,,,154047593.0,
France,2023-01-24,,,154071959.0,
France,2023-01-25,,,154087495.0,
France,2023-01-26,,,154108061.0,
France,2023-01-27,,,154130928.0,
France,2023-01-28,,,154136850.0,
France,2023-01-29,29999.0,326.0,154137554.0,
France,2023-01-30,,,154148034.0,
France,2023-01-31,,,154165142.0,
France,2023-02-01,,,154176180.0,
France,2023-02-02,,,154190731.0,
France,2023-02-03,,,154206565.0,
France,2023-02-04,,,154210853.0,
France,2023-02-05,26127.0,260.0,154211279.0,
France,2023-02-06,,,154218497.0,
France,2023-02-07,,,154230738.0,
France,2023-02-08,,,154238648.0,
France,2023-02-09,,,154248702.0,
France,2023-02-10,,,154259612.0,
France,2023-02-11,,,154262738.0,
France,2023-02-12,22545.0,171.0,154263070.0,
France,2023-02-13,,,154267781.0,
France,2023-02-14,,,154275631.0,
France,2023-02-15,,,154281379.0,
France,2023-02-16,,,154288420.0,
France,2023-02-17,,,154296070.0,
France,2023-02-18,,,154298643.0,
France,2023-02-19,24116.0,180.0,154298906.0,
France,2023-02-20,,,154303086.0,
France,2023-02-21,,,154309383.0,
France,2023-02-22,,,154313698.0,
France,2023-02-23,,,154319234.0,
France,2023-02-24,,,154325460.0,
France,2023-02-25,,,154327396.0,
France,2023-02-26,26274.0,170.0,154327579.0,
France,2023-02-27,,,154330718.0,
France,2023-02-28,,,154335793.0,
France,2023-03-01,,,154339197.0,
France,2023-03-02,,,154343577.0,
France,2023-03-03,,,154349107.0,
France,2023-03-04,,,154350948.0,
France,2023-03-05,25318.0,152.0,154351079.0,
France,2023-03-06,,,154353531.0,
France,2023-03-07,,,154357063.0,
France,2023-03-08,,,154359498.0,
France,2023-03-09,,,154362598.0,
France,2023-03-10,,,154366922.0,
France,2023-03-11,,,154368379.0,
France,2023-03-12,35851.0,125.0,154368507.0,
France,2023-03-13,,,154370512.0,
France,2023-03-14,,,154373542.0,
France,2023-03-15,,,154375777.0,
France,2023-03-16,,,154378499.0,
France,2023-03-17,,,154381992.0,
France,2023-03-18,,,154383337.0,
France,2023-03-19,46305.0,163.0,154383458.0,
France,2023-03-20,,,154385444.0,
France,2023-03-21,,,154388240.0,
France,2023-03-22,,,154390203.0,
France,2023-03-23,,,154392621.0,
France,2023-03-24,,,154395969.0,
France,2023-03-25,,,154397199.0,
France,2023-03-26,54593.0,168.0,154397284.0,
France,2023-03-27,,,154399176.0,
France,2023-03-28,,,154401798.0,
France,2023-03-29,,,154403640.0,
France,2023-03-30,,,154406014.0,
France,2023-03-31,,,154409111.0,
France,2023-04-01,,,154410447.0,
France,2023-04-02,57282.0,210.0,154410548.0,
France,2023-04-03,,,154412375.0,
France,2023-04-04,,,154414536.0,
France,2023-04-05,,,154416090.0,
France,2023-04-06,,,154417906.0,
France,2023-04-07,,,154420255.0,
France,2023-04-08,,,154421103.0,
France,2023-04-09,55344.0,188.0,154421165.0,
France,2023-04-10,,,154421297.0,
France,2023-04-11,,,154423191.0,
France,2023-04-12,,,154424655.0,
France,2023-04-13,,,154426344.0,
France,2023-04-14,,,154428708.0,
France,2023-04-15,,,154429573.0,
France,2023-04-16,52509.0,162.0,154429661.0,
France,2023-04-17,,,154431024.0,
France,2023-04-18,,,154432641.0,
France,2023-04-19,,,154433815.0,
France,2023-04-20,,,154435271.0,
France,2023-04-21,,,154437209.0,
France,2023-04-22,,,154437836.0,
France,2023-04-23,48578.0,280.0,154437883.0,
France,2023-04-24,,,154439041.0,
France,2023-04-25,,,154440528.0,
France,2023-04-26,,,154441549.0,
France,2023-04-27,,,154442978.0,
France,2023-04-28,,,154444699.0,
France,2023-04-29,,,154445303.0,
France,2023-04-30,40443.0,249.0,154445339.0,
France,2023-05-01,,,154445443.0,
France,2023-05-02,,,154446969.0,
France,2023-05-03,,,154448008.0,
France,2023-05-04,,,154449368.0,
France,2023-05-05,,,154450831.0,
France,2023-05-06,,,154451346.0,
France,2023-05-07,31332.0,239.0,154451397.0,
France,2023-05-08,,,154451479.0,
France,2023-05-09,,,154452488.0,
France,2023-05-10,,,154453459.0,
France,2023-05-11,,,154454537.0,
France,2023-05-12,,,154455832.0,
France,2023-05-13,,,154456291.0,
France,2023-05-14,24280.0,160.0,154456341.0,
France,2023-05-15,,,154457176.0,
France,2023-05-16,,,154458520.0,
France,2023-05-17,,,154459483.0,
France,2023-05-18,,,154459537.0,
France,2023-05-19,,,154460489.0,
France,2023-05-20,,,154460819.0,
France,2023-05-21,20650.0,132.0,154460860.0,
France,2023-05-22,,,154461676.0,
France,2023-05-23,,,154462673.0,
France,2023-05-24,,,154463554.0,
France,2023-05-25,,,154464476.0,
France,2023-05-26,,,154465596.0,
France,2023-05-27,,,154465917.0,
France,2023-05-28,25230.0,149.0,154465938.0,
France,2023-05-29,,,154465991.0,
France,2023-05-30,,,154467010.0,
France,2023-05-31,,,154467854.0,
France,2023-06-01,,,154468810.0,
France,2023-06-02,,,154469848.0,
France,2023-06-03,,,154470159.0,
France,2023-06-04,18614.0,112.0,154470196.0,
France,2023-06-05,,,154471132.0,
France,2023-06-06,,,154472412.0,
France,2023-06-07,,,154473288.0,
France,2023-06-08,,,154474403.0,
France,2023-06-09,,,154475422.0,
France,2023-06-10,,,154475705.0,
France,2023-06-11,15618.0,106.0,154475736.0,
France,2023-06-12,,,154476676.0,
France,2023-06-13,,,154477896.0,
France,2023-06-14,,,154478781.0,
France,2023-06-15,,,154479894.0,
France,2023-06-16,,,154481057.0,
France,2023-06-17,,,154481283.0,
France,2023-06-18,11200.0,67.0,154481331.0,
France,2023-06-19,,,154482114.0,
France,2023-06-20,,,154483230.0,
France,2023-06-21,,,154484127.0,
France,2023-06-22,,,154485066.0,
France,2023-06-23,,,154486036.0,
France,2023-06-24,,,154486226.0,
France,2023-06-25,7982.0,62.0,154486260.0,
France,2023-06-26,,,154486865.0,
France,2023-06-27,,,154487793.0,
France,2023-06-28,,,154488485.0,
France,2023-06-29,,,154489124.0,
France,2023-06-30,,,154489830.0,
France,2023-07-01,,,154490028.0,
France,2023-07-02,,,154490037.0,
France,2023-07-03,,,154490501.0,
France,2023-07-04,,,154491089.0,
France,2023-07-05,,,154491597.0,
France,2023-07-06,,,154492212.0,
France,2023-07-07,,,154492803.0,
France,2023-07-08,,,154492967.0,
France,2023-07-09,,,154492981.0,
France,2023-07-10,,,154493266.0,
France,2023-07-11,,,,
France,2023-07-12,,,,
France,2023-07-13,,,,
France,2023-07-14,,,,
France,2023-07-15,,,,
France,2023-07-16,,,,
France,2023-07-17,,,,
France,2023-07-18,,,,
France,2023-07-19,,,,
France,2023-07-20,,,,
France,2023-07-21,,,,
France,2023-07-22,,,,
France,2023-07-23,,,,
France,2023-07-24,,,,
France,2023-07-25,,,,
France,2023-07-26,,,,
France,2023-07-27,,,,
France,2023-07-28,,,,
France,2023-07-29,,,,
France,2023-07-30,,,,
France,2023-07-31,,,,
France,2023-08-01,,,,
France,2023-08-02,,,,
France,2023-08-03,,,,
France,2023-08-04,,,,
France,2023-08-05,,,,
France,2023-08-06,,,,
France,2023-08-07,,,,
France,2023-08-08,,,,
France,2023-08-09,,,,
France,2023-08-10,,,,
France,2023-08-11,,,,
France,2023-08-12,,,,
France,2023-08-13,,,,
France,2023-08-14,,,,
France,2023-08-15,,,,
France,2023-08-16,,,,
France,2023-08-17,,,,
France,2023-08-18,,,,
France,2023-08-19,,,,
France,2023-08-20,,,,
France,2023-08-21,,,,
France,2023-08-22,,,,
France,2023-08-23,,,,
France,2023-08-24,,,,
France,2023-08-25,,,,
France,2023-08-26,,,,
France,2023-08-27,,,,
France,2023-08-28,,,,
France,2023-08-29,,,,
France,2023-08-30,,,,
France,2023-08-31,,,,
France,2023-09-01,,,,
France,2023-09-02,,,,
France,2023-09-03,,,,
France,2023-09-04,,,,
France,2023-09-05,,,,
France,2023-09-06,,,,
France,2023-09-07,,,,
France,2023-09-08,,,,
France,2023-09-09,,,,
France,2023-09-10,,,,
France,2023-09-11,,,,
France,2023-09-12,,,,
France,2023-09-13,,,,
France,2023-09-14,,,,
France,2023-09-15,,,,
France,2023-09-16,,,,
France,2023-09-17,,,,
France,2023-09-18,,,,
France,2023-09-19,,,,
France,2023-09-20,,,,
France,2023-09-21,,,,
France,2023-09-22,,,,
France,2023-09-23,,,,
France,2023-09-24,,,,
France,2023-09-25,,,,
France,2023-09-26,,,,
France,2023-09-27,,,,
France,2023-09-28,,,,
France,2023-09-29,,,,
France,2023-09-30,,,,
France,2023-10-01,,,,
France,2023-10-02,,,,
France,2023-10-03,,,,
France,2023-10-04,,,,
France,2023-10-05,,,,
France,2023-10-06,,,,
France,2023-10-07,,,,
France,2023-10-08,,,,
France,2023-10-09,,,,
France,2023-10-10,,,,
France,2023-10-11,,,,
France,2023-10-12,,,,
France,2023-10-13,,,,
France,2023-10-14,,,,
France,2023-10-15,,,,
France,2023-10-16,,,,
France,2023-10-17,,,,
France,2023-10-18,,,,
France,2023-10-19,,,,
France,2023-10-20,,,,
France,2023-10-21,,,,
France,2023-10-22,,,,
France,2023-10-23,,,,
France,2023-10-24,,,,
France,2023-10-25,,,,
France,2023-10-26,,,,
France,2023-10-27,,,,
France,2023-10-28,,,,
France,2023-10-29,,,,
France,2023-10-30,,5.0,,
France,2023-10-31,,,,
France,2023-11-01,,,,
France,2023-11-02,,,,
France,2023-11-03,,,,
France,2023-11-04,,,,
France,2023-11-05,,,,
France,2023-11-06,,6.0,,
France,2023-11-07,,,,
France,2023-11-08,,,,
France,2023-11-09,,,,
France,2023-11-10,,,,
France,2023-11-11,,,,
France,2023-11-12,,,,
