store,plz,served,error
REWE,85649,False,
Flink,85649,False,
Knuspr,85649,False,
Picnic,85649,False,
REWE,85652,True,
Flink,85652,True,
Knuspr,85652,True,
Picnic,85652,True,
REWE,85653,False,
Flink,85653,False,
Knuspr,85653,False,
Picnic,85653,False,
REWE,85655,False,
Flink,85655,False,
Knuspr,85655,False,
Picnic,85655,False,
REWE,85656,True,
Flink,85656,True,
Knuspr,85656,True,
Picnic,85656,True,
REWE,85658,True,
Flink,85658,True,
Knuspr,85658,True,
Picnic,85658,True,
REWE,85659,False,
Flink,85659,False,
Knuspr,85659,False,
Picnic,85659,False,
REWE,85661,False,
Flink,85661,False,
Knuspr,85661,False,
Picnic,85661,False,
REWE,85662,True,
Flink,85662,True,
Knuspr,85662,True,
Picnic,85662,True,
REWE,85664,True,
Flink,85664,True,
Knuspr,85664,True,
Picnic,85664,True,
REWE,85665,False,
Flink,85665,False,
Knuspr,85665,False,
Picnic,85665,False,
REWE,85667,False,
Flink,85667,False,
Knuspr,85667,False,
Picnic,85667,False,
REWE,85669,False,
Flink,85669,False,
Knuspr,85669,False,
Picnic,85669,False,
REWE,85716,True,
Flink,85716,True,
Knuspr,85716,True,
Picnic,85716,True,
REWE,85737,False,
Flink,85737,False,
Knuspr,85737,False,
Picnic,85737,False,
REWE,85748,True,
Flink,85748,True,
Knuspr,85748,True,
Picnic,85748,True,
REWE,85757,False,
Flink,85757,False,
Knuspr,85757,False,
Picnic,85757,False,
REWE,85764,True,
Flink,85764,True,
Knuspr,85764,True,
Picnic,85764,True,
REWE,85774,True,
Flink,85774,True,
Knuspr,85774,True,
Picnic,85774,True,
REWE,85777,False,
Flink,85777,False,
Knuspr,85777,False,
Picnic,85777,False,
REWE,85778,True,
Flink,85778,True,
Knuspr,85778,True,
Picnic,85778,True,
REWE,86492,True,
Flink,86492,True,
Knuspr,86492,True,
Picnic,86492,True,
REWE,86529,False,
Flink,86529,False,
Knuspr,86529,False,
Picnic,86529,False,
REWE,86558,True,
Flink,86558,True,
Knuspr,86558,True,
Picnic,86558,True,
REWE,86561,False,
Flink,86561,False,
Knuspr,86561,False,
Picnic,86561,False,
REWE,86562,True,
Flink,86562,True,
Knuspr,86562,True,
Picnic,86562,True,
REWE,86564,True,
Flink,86564,True,
Knuspr,86564,True,
Picnic,86564,True,
REWE,86565,False,
Flink,86565,False,
Knuspr,86565,False,
Picnic,86565,False,
REWE,86567,False,
Flink,86567,False,
Knuspr,86567,False,
Picnic,86567,False,
REWE,86571,False,
Flink,86571,False,
Knuspr,86571,False,
Picnic,86571,False,
REWE,86579,False,
Flink,86579,False,
Knuspr,86579,False,
Picnic,86579,False,
REWE,86633,False,
Flink,86633,False,
Knuspr,86633,False,
Picnic,86633,False,
REWE,86643,False,
Flink,86643,False,
Knuspr,86643,False,
Picnic,86643,False,
REWE,86666,True,
Flink,86666,True,
Knuspr,86666,True,
Picnic,86666,True,
REWE,86668,True,
Flink,86668,True,
Knuspr,86668,True,
Picnic,86668,True,
REWE,86669,False,
Flink,86669,False,
Knuspr,86669,False,
Picnic,86669,False,
REWE,86673,False,
Flink,86673,False,
Knuspr,86673,False,
Picnic,86673,False,
REWE,86676,True,
Flink,86676,True,
Knuspr,86676,True,
Picnic,86676,True,
REWE,86697,False,
Flink,86697,False,
Knuspr,86697,False,
Picnic,86697,False,
REWE,86701,False,
Flink,86701,False,
Knuspr,86701,False,
Picnic,86701,False,
REWE,86706,True,
Flink,86706,True,
Knuspr,86706,True,
Picnic,86706,True,
REWE,86836,True,
Flink,86836,True,
Knuspr,86836,True,
Picnic,86836,True,
REWE,86857,False,
Flink,86857,False,
Knuspr,86857,False,
Picnic,86857,False,
REWE,86859,False,
Flink,86859,False,
Knuspr,86859,False,
Picnic,86859,False,
REWE,86899,False,
Flink,86899,False,
Knuspr,86899,False,
Picnic,86899,False,
REWE,86911,False,
Flink,86911,False,
Knuspr,86911,False,
Picnic,86911,False,
REWE,86916,True,
Flink,86916,True,
Knuspr,86916,True,
Picnic,86916,True,
REWE,86919,False,
Flink,86919,False,
Knuspr,86919,False,
Picnic,86919,False,
REWE,86920,True,
Flink,86920,True,
Knuspr,86920,True,
Picnic,86920,True,
REWE,86922,True,
Flink,86922,True,
Knuspr,86922,True,
Picnic,86922,True,
REWE,86923,False,
Flink,86923,False,
Knuspr,86923,False,
Picnic,86923,False,
REWE,86925,False,
Flink,86925,False,
Knuspr,86925,False,
Picnic,86925,False,
REWE,86926,True,
Flink,86926,True,
Knuspr,86926,True,
Picnic,86926,True,
REWE,86928,True,
Flink,86928,True,
Knuspr,86928,True,
Picnic,86928,True,
REWE,86929,False,
Flink,86929,False,
Knuspr,86929,False,
Picnic,86929,False,
REWE,86931,False,
Flink,86931,False,
Knuspr,86931,False,
Picnic,86931,False,
REWE,86932,True,
Flink,86932,True,
Knuspr,86932,True,
Picnic,86932,True,
REWE,86934,True,
Flink,86934,True,
Knuspr,86934,True,
Picnic,86934,True,
REWE,86935,False,
Flink,86935,False,
Knuspr,86935,False,
Picnic,86935,False,
REWE,86937,False,
Flink,86937,False,
Knuspr,86937,False,
Picnic,86937,False,
REWE,86938,True,
Flink,86938,True,
Knuspr,86938,True,
Picnic,86938,True,
REWE,86940,True,
Flink,86940,True,
Knuspr,86940,True,
Picnic,86940,True,
REWE,86941,False,
Flink,86941,False,
Knuspr,86941,False,
Picnic,86941,False,
REWE,86943,False,
Flink,86943,False,
Knuspr,86943,False,
Picnic,86943,False,
REWE,86944,True,
Flink,86944,True,
Knuspr,86944,True,
Picnic,86944,True,
REWE,86946,True,
Flink,86946,True,
Knuspr,86946,True,
Picnic,86946,True,
REWE,86947,False,
Flink,86947,False,
Knuspr,86947,False,
Picnic,86947,False,
REWE,86949,False,
Flink,86949,False,
Knuspr,86949,False,
Picnic,86949,False,
REWE,86956,True,
Flink,86956,True,
Knuspr,86956,True,
Picnic,86956,True,
REWE,86971,False,
Flink,86971,False,
Knuspr,86971,False,
Picnic,86971,False,
REWE,86972,True,
Flink,86972,True,
Knuspr,86972,True,
Picnic,86972,True,
REWE,86974,True,
Flink,86974,True,
Knuspr,86974,True,
Picnic,86974,True,
REWE,86975,False,
Flink,86975,False,
Knuspr,86975,False,
Picnic,86975,False,
REWE,86977,False,
Flink,86977,False,
Knuspr,86977,False,
Picnic,86977,False,
REWE,86978,True,
Flink,86978,True,
Knuspr,86978,True,
Picnic,86978,True,
REWE,86980,True,
Flink,86980,True,
Knuspr,86980,True,
Picnic,86980,True,
REWE,86981,False,
Flink,86981,False,
Knuspr,86981,False,
Picnic,86981,False,
REWE,86984,True,
Flink,86984,True,
Knuspr,86984,True,
Picnic,86984,True,
REWE,86986,True,
Flink,86986,True,
Knuspr,86986,True,
Picnic,86986,True,
REWE,86987,False,
Flink,86987,False,
Knuspr,86987,False,
Picnic,86987,False,
REWE,86989,False,
Flink,86989,False,
Knuspr,86989,False,
Picnic,86989,False,
REWE,91795,False,
Flink,91795,False,
Knuspr,91795,False,
Picnic,91795,False,
REWE,91804,True,
Flink,91804,True,
Knuspr,91804,True,
Picnic,91804,True,
REWE,91809,False,
Flink,91809,False,
Knuspr,91809,False,
Picnic,91809,False,
REWE,92339,False,
Flink,92339,False,
Knuspr,92339,False,
Picnic,92339,False,
REWE,93336,True,
Flink,93336,True,
Knuspr,93336,True,
Picnic,93336,True,
REWE,93349,False,
Flink,93349,False,
Knuspr,93349,False,
Picnic,93349,False,
REWE,84028,True,
Flink,84028,True,
Knuspr,84028,True,
Picnic,84028,True,
REWE,84030,True,
Flink,84030,True,
Knuspr,84030,True,
Picnic,84030,True,
REWE,84032,True,
Flink,84032,True,
Knuspr,84032,True,
Picnic,84032,True,
REWE,84034,True,
Flink,84034,True,
Knuspr,84034,True,
Picnic,84034,True,
REWE,84036,True,
Flink,84036,True,
Knuspr,84036,True,
Picnic,84036,True,
REWE,84048,True,
Flink,84048,True,
Knuspr,84048,True,
Picnic,84048,True,
REWE,84051,False,
Flink,84051,False,
Knuspr,84051,False,
Picnic,84051,False,
REWE,84056,True,
Flink,84056,True,
Knuspr,84056,True,
Picnic,84056,True,
REWE,84061,False,
Flink,84061,False,
Knuspr,84061,False,
Picnic,84061,False,
REWE,84066,True,
Flink,84066,True,
Knuspr,84066,True,
Picnic,84066,True,
REWE,84076,True,
Flink,84076,True,
Knuspr,84076,True,
Picnic,84076,True,
REWE,84079,False,
Flink,84079,False,
Knuspr,84079,False,
Picnic,84079,False,
REWE,84082,True,
Flink,84082,True,
Knuspr,84082,True,
Picnic,84082,True,
REWE,84085,False,
Flink,84085,False,
Knuspr,84085,False,
Picnic,84085,False,
REWE,84088,True,
Flink,84088,True,
Knuspr,84088,True,
Picnic,84088,True,
REWE,84089,False,
Flink,84089,False,
Knuspr,84089,False,
Picnic,84089,False,
REWE,84091,False,
Flink,84091,False,
Knuspr,84091,False,
Picnic,84091,False,
REWE,84092,True,
Flink,84092,True,
Knuspr,84092,True,
Picnic,84092,True,
REWE,84094,True,
Flink,84094,True,
Knuspr,84094,True,
Picnic,84094,True,
REWE,84095,False,
Flink,84095,False,
Knuspr,84095,False,
Picnic,84095,False,
REWE,84097,False,
Flink,84097,False,
Knuspr,84097,False,
Picnic,84097,False,
REWE,84098,True,
Flink,84098,True,
Knuspr,84098,True,
Picnic,84098,True,
REWE,84100,True,
Flink,84100,True,
Knuspr,84100,True,
Picnic,84100,True,
REWE,84101,False,
Flink,84101,False,
Knuspr,84101,False,
Picnic,84101,False,
REWE,84103,False,
Flink,84103,False,
Knuspr,84103,False,
Picnic,84103,False,
REWE,84106,True,
Flink,84106,True,
Knuspr,84106,True,
Picnic,84106,True,
REWE,84107,False,
Flink,84107,False,
Knuspr,84107,False,
Picnic,84107,False,
REWE,84109,False,
Flink,84109,False,
Knuspr,84109,False,
Picnic,84109,False,
REWE,84130,True,
Flink,84130,True,
Knuspr,84130,True,
Picnic,84130,True,
REWE,84137,False,
Flink,84137,False,
Knuspr,84137,False,
Picnic,84137,False,
REWE,84140,True,
Flink,84140,True,
Knuspr,84140,True,
Picnic,84140,True,
REWE,84144,True,
Flink,84144,True,
Knuspr,84144,True,
Picnic,84144,True,
REWE,84149,False,
Flink,84149,False,
Knuspr,84149,False,
Picnic,84149,False,
REWE,84152,True,
Flink,84152,True,
Knuspr,84152,True,
Picnic,84152,True,
REWE,84155,False,
Flink,84155,False,
Knuspr,84155,False,
Picnic,84155,False,
REWE,84160,True,
Flink,84160,True,
Knuspr,84160,True,
Picnic,84160,True,
REWE,84163,False,
Flink,84163,False,
Knuspr,84163,False,
Picnic,84163,False,
REWE,84164,True,
Flink,84164,True,
Knuspr,84164,True,
Picnic,84164,True,
REWE,84166,True,
Flink,84166,True,
Knuspr,84166,True,
Picnic,84166,True,
REWE,84168,True,
Flink,84168,True,
Knuspr,84168,True,
Picnic,84168,True,
REWE,84169,False,
Flink,84169,False,
Knuspr,84169,False,
Picnic,84169,False,
REWE,84171,False,
Flink,84171,False,
Knuspr,84171,False,
Picnic,84171,False,
REWE,84172,True,
Flink,84172,True,
Knuspr,84172,True,
Picnic,84172,True,
REWE,84174,True,
Flink,84174,True,
Knuspr,84174,True,
Picnic,84174,True,
REWE,84175,False,
Flink,84175,False,
Knuspr,84175,False,
Picnic,84175,False,
REWE,84177,False,
Flink,84177,False,
Knuspr,84177,False,
Picnic,84177,False,
REWE,84178,True,
Flink,84178,True,
Knuspr,84178,True,
Picnic,84178,True,
REWE,84180,True,
Flink,84180,True,
Knuspr,84180,True,
Picnic,84180,True,
REWE,84181,False,
Flink,84181,False,
Knuspr,84181,False,
Picnic,84181,False,
REWE,84183,False,
Flink,84183,False,
Knuspr,84183,False,
Picnic,84183,False,
REWE,84184,True,
Flink,84184,True,
Knuspr,84184,True,
Picnic,84184,True,
REWE,84186,True,
Flink,84186,True,
Knuspr,84186,True,
Picnic,84186,True,
REWE,84187,False,
Flink,84187,False,
Knuspr,84187,False,
Picnic,84187,False,
REWE,84189,False,
Flink,84189,False,
Knuspr,84189,False,
Picnic,84189,False,
REWE,84307,False,
Flink,84307,False,
Knuspr,84307,False,
Picnic,84307,False,
REWE,84323,False,
Flink,84323,False,
Knuspr,84323,False,
Picnic,84323,False,
REWE,84326,True,
Flink,84326,True,
Knuspr,84326,True,
Picnic,84326,True,
REWE,84329,False,
Flink,84329,False,
Knuspr,84329,False,
Picnic,84329,False,
REWE,84332,True,
Flink,84332,True,
Knuspr,84332,True,
Picnic,84332,True,
REWE,84333,False,
Flink,84333,False,
Knuspr,84333,False,
Picnic,84333,False,
REWE,84335,False,
Flink,84335,False,
Knuspr,84335,False,
Picnic,84335,False,
REWE,84337,False,
Flink,84337,False,
Knuspr,84337,False,
Picnic,84337,False,
REWE,84339,False,
Flink,84339,False,
Knuspr,84339,False,
Picnic,84339,False,
REWE,84347,False,
Flink,84347,False,
Knuspr,84347,False,
Picnic,84347,False,
REWE,84359,False,
Flink,84359,False,
Knuspr,84359,False,
Picnic,84359,False,
REWE,84364,True,
Flink,84364,True,
Knuspr,84364,True,
Picnic,84364,True,
REWE,84367,False,
Flink,84367,False,
Knuspr,84367,False,
Picnic,84367,False,
REWE,84371,False,
Flink,84371,False,
Knuspr,84371,False,
Picnic,84371,False,
REWE,84375,False,
Flink,84375,False,
Knuspr,84375,False,
Picnic,84375,False,
REWE,84378,True,
Flink,84378,True,
Knuspr,84378,True,
Picnic,84378,True,
REWE,84381,False,
Flink,84381,False,
Knuspr,84381,False,
Picnic,84381,False,
REWE,84384,True,
Flink,84384,True,
Knuspr,84384,True,
Picnic,84384,True,
REWE,84385,False,
Flink,84385,False,
Knuspr,84385,False,
Picnic,84385,False,
REWE,84387,False,
Flink,84387,False,
Knuspr,84387,False,
Picnic,84387,False,
REWE,84389,False,
Flink,84389,False,
Knuspr,84389,False,
Picnic,84389,False,
REWE,84552,True,
Flink,84552,True,
Knuspr,84552,True,
Picnic,84552,True,
REWE,93077,False,
Flink,93077,False,
Knuspr,93077,False,
Picnic,93077,False,
REWE,93309,False,
Flink,93309,False,
Knuspr,93309,False,
Picnic,93309,False,
REWE,93326,True,
Flink,93326,True,
Knuspr,93326,True,
Picnic,93326,True,
REWE,93333,False,
Flink,93333,False,
Knuspr,93333,False,
Picnic,93333,False,
REWE,93339,False,
Flink,93339,False,
Knuspr,93339,False,
Picnic,93339,False,
REWE,93342,True,
Flink,93342,True,
Knuspr,93342,True,
Picnic,93342,True,
REWE,93343,False,
Flink,93343,False,
Knuspr,93343,False,
Picnic,93343,False,
REWE,93345,False,
Flink,93345,False,
Knuspr,93345,False,
Picnic,93345,False,
REWE,93346,True,
Flink,93346,True,
Knuspr,93346,True,
Picnic,93346,True,
REWE,93348,True,
Flink,93348,True,
Knuspr,93348,True,
Picnic,93348,True,
REWE,93351,False,
Flink,93351,False,
Knuspr,93351,False,
Picnic,93351,False,
REWE,93352,True,
Flink,93352,True,
Knuspr,93352,True,
Picnic,93352,True,
REWE,93354,True,
Flink,93354,True,
Knuspr,93354,True,
Picnic,93354,True,
REWE,93356,True,
Flink,93356,True,
Knuspr,93356,True,
Picnic,93356,True,
REWE,93358,True,
Flink,93358,True,
Knuspr,93358,True,
Picnic,93358,True,
REWE,93359,False,
Flink,93359,False,
Knuspr,93359,False,
Picnic,93359,False,
REWE,93471,False,
Flink,93471,False,
Knuspr,93471,False,
Picnic,93471,False,
REWE,94032,True,
Flink,94032,True,
Knuspr,94032,True,
Picnic,94032,True,
REWE,94034,True,
Flink,94034,True,
Knuspr,94034,True,
Picnic,94034,True,
REWE,94036,True,
Flink,94036,True,
Knuspr,94036,True,
Picnic,94036,True,
REWE,94051,False,
Flink,94051,False,
Knuspr,94051,False,
Picnic,94051,False,
REWE,94060,True,
Flink,94060,True,
Knuspr,94060,True,
Picnic,94060,True,
REWE,94065,False,
Flink,94065,False,
Knuspr,94065,False,
Picnic,94065,False,
REWE,94072,True,
Flink,94072,True,
Knuspr,94072,True,
Picnic,94072,True,
REWE,94078,True,
Flink,94078,True,
Knuspr,94078,True,
Picnic,94078,True,
REWE,94081,False,
Flink,94081,False,
Knuspr,94081,False,
Picnic,94081,False,
REWE,94086,True,
Flink,94086,True,
Knuspr,94086,True,
Picnic,94086,True,
REWE,94089,False,
Flink,94089,False,
Knuspr,94089,False,
Picnic,94089,False,
REWE,94094,True,
Flink,94094,True,
Knuspr,94094,True,
Picnic,94094,True,
REWE,94099,False,
Flink,94099,False,
Knuspr,94099,False,
Picnic,94099,False,
REWE,94104,True,
Flink,94104,True,
Knuspr,94104,True,
Picnic,94104,True,
REWE,94107,False,
Flink,94107,False,
Knuspr,94107,False,
Picnic,94107,False,
REWE,94110,True,
Flink,94110,True,
Knuspr,94110,True,
Picnic,94110,True,
REWE,94113,False,
Flink,94113,False,
Knuspr,94113,False,
Picnic,94113,False,
REWE,94116,True,
Flink,94116,True,
Knuspr,94116,True,
Picnic,94116,True,
REWE,94118,True,
Flink,94118,True,
Knuspr,94118,True,
Picnic,94118,True,
REWE,94121,False,
Flink,94121,False,
Knuspr,94121,False,
Picnic,94121,False,
REWE,94124,True,
Flink,94124,True,
Knuspr,94124,True,
Picnic,94124,True,
REWE,94127,False,
Flink,94127,False,
Knuspr,94127,False,
Picnic,94127,False,
REWE,94130,True,
Flink,94130,True,
Knuspr,94130,True,
Picnic,94130,True,
REWE,94133,False,
Flink,94133,False,
Knuspr,94133,False,
Picnic,94133,False,
REWE,94136,True,
Flink,94136,True,
Knuspr,94136,True,
Picnic,94136,True,
REWE,94137,False,
Flink,94137,False,
Knuspr,94137,False,
Picnic,94137,False,
REWE,94139,False,
Flink,94139,False,
Knuspr,94139,False,
Picnic,94139,False,
REWE,94140,True,
Flink,94140,True,
Knuspr,94140,True,
Picnic,94140,True,
REWE,94142,True,
Flink,94142,True,
Knuspr,94142,True,
Picnic,94142,True,
REWE,94143,False,
Flink,94143,False,
Knuspr,94143,False,
Picnic,94143,False,
REWE,94145,False,
Flink,94145,False,
Knuspr,94145,False,
Picnic,94145,False,
REWE,94146,True,
Flink,94146,True,
Knuspr,94146,True,
Picnic,94146,True,
REWE,94148,True,
Flink,94148,True,
Knuspr,94148,True,
Picnic,94148,True,
REWE,94149,False,
Flink,94149,False,
Knuspr,94149,False,
Picnic,94149,False,
REWE,94151,False,
Flink,94151,False,
Knuspr,94151,False,
Picnic,94151,False,
REWE,94152,True,
Flink,94152,True,
Knuspr,94152,True,
Picnic,94152,True,
REWE,94154,True,
Flink,94154,True,
Knuspr,94154,True,
Picnic,94154,True,
REWE,94155,False,
Flink,94155,False,
Knuspr,94155,False,
Picnic,94155,False,
REWE,94157,False,
Flink,94157,False,
Knuspr,94157,False,
Picnic,94157,False,
REWE,94158,True,
Flink,94158,True,
Knuspr,94158,True,
Picnic,94158,True,
REWE,94160,True,
Flink,94160,True,
Knuspr,94160,True,
Picnic,94160,True,
REWE,94161,False,
Flink,94161,False,
Knuspr,94161,False,
Picnic,94161,False,
REWE,94163,False,
Flink,94163,False,
Knuspr,94163,False,
Picnic,94163,False,
REWE,94164,True,
Flink,94164,True,
Knuspr,94164,True,
Picnic,94164,True,
REWE,94166,True,
Flink,94166,True,
Knuspr,94166,True,
Picnic,94166,True,
REWE,94167,False,
Flink,94167,False,
Knuspr,94167,False,
Picnic,94167,False,
REWE,94169,False,
Flink,94169,False,
Knuspr,94169,False,
Picnic,94169,False,
REWE,94209,False,
Flink,94209,False,
Knuspr,94209,False,
Picnic,94209,False,
REWE,94227,False,
Flink,94227,False,
Knuspr,94227,False,
Picnic,94227,False,
REWE,94234,True,
Flink,94234,True,
Knuspr,94234,True,
Picnic,94234,True,
REWE,94239,False,
Flink,94239,False,
Knuspr,94239,False,
Picnic,94239,False,
REWE,94244,True,
Flink,94244,True,
Knuspr,94244,True,
Picnic,94244,True,
REWE,94249,False,
Flink,94249,False,
Knuspr,94249,False,
Picnic,94249,False,
REWE,94250,True,
Flink,94250,True,
Knuspr,94250,True,
Picnic,94250,True,
REWE,94252,True,
Flink,94252,True,
Knuspr,94252,True,
Picnic,94252,True,
REWE,94253,False,
Flink,94253,False,
Knuspr,94253,False,
Picnic,94253,False,
REWE,94255,False,
Flink,94255,False,
Knuspr,94255,False,
Picnic,94255,False,
REWE,94256,True,
Flink,94256,True,
Knuspr,94256,True,
Picnic,94256,True,
REWE,94258,True,
Flink,94258,True,
Knuspr,94258,True,
Picnic,94258,True,
REWE,94259,False,
Flink,94259,False,
Knuspr,94259,False,
Picnic,94259,False,
REWE,94261,False,
Flink,94261,False,
Knuspr,94261,False,
Picnic,94261,False,
REWE,94262,True,
Flink,94262,True,
Knuspr,94262,True,
Picnic,94262,True,
REWE,94264,True,
Flink,94264,True,
Knuspr,94264,True,
Picnic,94264,True,
REWE,94265,False,
Flink,94265,False,
Knuspr,94265,False,
Picnic,94265,False,
REWE,94267,False,
Flink,94267,False,
Knuspr,94267,False,
Picnic,94267,False,
REWE,94269,False,
Flink,94269,False,
Knuspr,94269,False,
Picnic,94269,False,
REWE,94315,False,
Flink,94315,False,
Knuspr,94315,False,
Picnic,94315,False,
REWE,94327,False,
Flink,94327,False,
Knuspr,94327,False,
Picnic,94327,False,
REWE,94330,True,
Flink,94330,True,
Knuspr,94330,True,
Picnic,94330,True,
REWE,94333,False,
Flink,94333,False,
Knuspr,94333,False,
Picnic,94333,False,
REWE,94336,True,
Flink,94336,True,
Knuspr,94336,True,
Picnic,94336,True,
REWE,94339,False,
Flink,94339,False,
Knuspr,94339,False,
Picnic,94339,False,
REWE,94342,True,
Flink,94342,True,
Knuspr,94342,True,
Picnic,94342,True,
REWE,94344,True,
Flink,94344,True,
Knuspr,94344,True,
Picnic,94344,True,
REWE,94345,False,
Flink,94345,False,
Knuspr,94345,False,
Picnic,94345,False,
REWE,94347,False,
Flink,94347,False,
Knuspr,94347,False,
Picnic,94347,False,
REWE,94348,True,
Flink,94348,True,
Knuspr,94348,True,
Picnic,94348,True,
REWE,94350,True,
Flink,94350,True,
Knuspr,94350,True,
Picnic,94350,True,
REWE,94351,False,
Flink,94351,False,
Knuspr,94351,False,
Picnic,94351,False,
REWE,94353,False,
Flink,94353,False,
Knuspr,94353,False,
Picnic,94353,False,
REWE,94354,True,
Flink,94354,True,
Knuspr,94354,True,
Picnic,94354,True,
REWE,94356,True,
Flink,94356,True,
Knuspr,94356,True,
Picnic,94356,True,
REWE,94357,False,
Flink,94357,False,
Knuspr,94357,False,
Picnic,94357,False,
REWE,94359,False,
Flink,94359,False,
Knuspr,94359,False,
Picnic,94359,False,
REWE,94360,True,
Flink,94360,True,
Knuspr,94360,True,
Picnic,94360,True,
REWE,94362,True,
Flink,94362,True,
Knuspr,94362,True,
Picnic,94362,True,
REWE,94363,False,
Flink,94363,False,
Knuspr,94363,False,
Picnic,94363,False,
REWE,94365,False,
Flink,94365,False,
Knuspr,94365,False,
Picnic,94365,False,
REWE,94366,True,
Flink,94366,True,
Knuspr,94366,True,
Picnic,94366,True,
REWE,94368,True,
Flink,94368,True,
Knuspr,94368,True,
Picnic,94368,True,
REWE,94369,False,
Flink,94369,False,
Knuspr,94369,False,
Picnic,94369,False,
REWE,94371,False,
Flink,94371,False,
Knuspr,94371,False,
Picnic,94371,False,
REWE,94372,True,
Flink,94372,True,
Knuspr,94372,True,
Picnic,94372,True,
REWE,94374,True,
Flink,94374,True,
Knuspr,94374,True,
Picnic,94374,True,
