Studio Name,Email Address,Address,Country,Website URL,City
F45 Glen Eden,gleneden@f45training.co.nz,"176 W Coast Rd, Glen Eden, Auckland 0602, New Zealand",New Zealand,https://f45training.com/gleneden/,Glen Eden
F45 Otahuhu,otahuhu@f45training.co.nz,"507 Great South Rd, Otahuhu, Auckland 1062, New Zealand",New Zealand,https://f45training.com/otahuhu/,Otahuhu
F45 Takanini,takanini@f45training.co.nz,"212 Great South Rd, Takanini 2112, New Zealand",New Zealand,https://f45training.com/takanini/,Takanini 2112
F45 Blenheim,blenheim@f45training.co.nz,"2 Pitchill St, Mayfield, Blenheim 7201, New Zealand",New Zealand,https://f45training.com/blenheim/,Mayfield
F45 Whanganui,whanganui@f45training.co.nz,"176 Glasgow Street, College Estate, Whanganui 4500, New Zealand",New Zealand,https://f45training.com/whanganui/,College Estate
F45 Swanson,swanson@f45training.co.nz,"15b Airdrie Road, Ranui, Auckland 0612, Auckland, New Zealand",New Zealand,https://f45training.com/swanson/,Ranui
F45 Hillsborough,hillsborough@f45training.co.nz,"509 Mount Albert Road, Three Kings, Auckland 1042, New Zealand",New Zealand,https://f45training.com/hillsborough/,Three Kings
F45 Motueka,motueka@f45training.co.nz,"201 High St, Motueka 7120, New Zealand",New Zealand,https://f45training.com/motueka/,Motueka 7120
F45 Basin Reserve,basinreserve@f45training.co.nz,"102 Adelaide Road, Mount Cook, Wellington, New Zealand",New Zealand,https://f45training.com/basinreserve/,Mount Cook
F45 Gisborne,gisborne@f45training.co.nz,"53 Awapuni Road, Gisborne 4010, New Zealand",New Zealand,https://f45training.com/gisborne/,Gisborne 4010
F45 Whakatane,whakatane@f45training.co.nz,"16 Boon St, Whakatane, New Zealand",New Zealand,https://f45training.com/whakatane/,Whakatane
F45 Paraparaumu,paraparaumu@f45training.co.nz,"10 Manchester St, Paraparaumu 5032, New Zealand",New Zealand,https://f45training.com/paraparaumu/,Paraparaumu 5032
F45 Ellerslie,ellerslie@f45training.co.nz,"6 Findlay Street, Ellerslie, Auckland 1051, New Zealand",New Zealand,https://f45training.com/ellerslie/,Ellerslie
F45 Morrinsville,morrinsville@f45training.co.nz,"9 Canada Street, Morrinsville 3300, New Zealand",New Zealand,https://f45training.com/morrinsville/,Morrinsville 3300
F45 Matamata,matamata@f45training.co.nz,"21 Rockford Street, Matamata 3400, New Zealand",New Zealand,https://f45training.com/matamata/,Matamata 3400
F45 KeriKeri,kerikeri@f45training.co.nz,"7 General Gates Avenue, Northland 0230, New Zealand",New Zealand,https://f45training.com/kerikeri/,Northland 0230
F45 Waiheke,waiheke@f45training.co.nz,"17 Belgium Street, Ostend, Waiheke Island, New Zealand",New Zealand,https://f45training.com/waiheke/,Ostend
F45 Muscat Salam Square,muscatsalamsquare@f45training.com,"1 Dawat Al Adab Street, Muscat, Oman",Oman,https://f45training.com/muscatsalamsquare/,Muscat
F45 Model Town,modeltown@f45training.pk,18/19 K Commercial Model Town Lahore,Pakistan,https://f45training.com/gulbergiii/,Lahore
F45 Port Moresby,portmoresby@f45training.com.au,"Stratos Ave, Port Moresby, Papua New Guinea",Papua New Guinea,https://f45training.com/portmoresby/,Port Moresby
F45 Villa Morra,villamorra@f45training.com.py,"Capitán Juan Dimas Motta 637, Asunción, Paraguay",Paraguay,https://f45training.com/villamorra/,Asunción
F45 BGC Stop Over,bgcstopover@f45training.ph,"Bonifacio Global City, 2nd Ave, Taguig, NCR, Philippines",Philippines,https://f45training.com/bgcstopover/,2nd Ave
F45 Zamboanga,zamboanga@f45training.ph,"Gov Alvarez Ave, Zamboanga, Zamboanga Sibugay, Philippines",Philippines,https://f45training.com/zamboanga/,Zamboanga
F45 Mandaluyong,mandaluyong@f45training.ph,"cor., United St, Mandaluyong, Metro Manila, Philippines",Philippines,https://f45training.com/mandaluyong/,United St
F45 Makati Avenue,makatiavenue@f45training.ph,"Zuellig Building, Paseo de Roxas, Makati, Metro Manila, Philippines",Philippines,https://f45training.com/makatiavenue/,Paseo de Roxas
F45 Cebu Business Park,cebubusinesspark@f45training.ph,"GF TECH TOWER Bldg.,Sumilon corner, Camiguin Road, Cebu City, Cebu, Philippines",Philippines,https://f45training.com/cebubusinesspark/,Sumilon corner
F45 BF Homes Paranaque,bfhomesparanaque@f45training.ph,"EJV Building, 3rd floor, #21, Aguirre Ave, Parañaque, 1720 Metro Manila, Philippines",Philippines,https://f45training.com/bfhomesparanaque/,3rd floor
F45 Metro Wilanowska,metrowilanowska@f45training.pl,"Pu?awska 182, 02-670 Warszawa, Polska",Poland,https://f45training.com/metrowilanowska/,02-670 Warszawa
F45 Rondo Daszynskiego,rondodaszynskiego@f45training.pl,"Ch?odna 51, 00-867 Warszawa, Polska",Poland,https://f45training.com/rondodaszynskiego/,00-867 Warszawa
F45 Wilanow,wilanow@f45training.pl,"Sarmacka 4, 02-972 Warszawa, Polska",Poland,https://f45training.com/wilanow/,02-972 Warszawa
F45 Polanka,polanka@f45training.pl,"Polanka 2, 61-131 Pozna, Poland",Poland,https://f45training.com/polanka/,61-131 Pozna
F45 Bulvary Wroclaw,bulvarywroclaw@f45training.pl,"Ksi?cia Witolda 11, 50-202 Wroc?aw, Poland",Poland,https://f45training.com/bulvarywroclaw/,50-202 Wroc?aw
F45 The Pearl,thepearl@f45training.qa,"La Croisette 25, Unit 319 Porto Arabia, The Pearl West Bay, Doha – Qatar",Qatar,https://f45training.com/thepearl/,Doha
F45 West Bay,westbay@f45training.qa,"Maysaloun Street, Onaiza 63 5649? Doha, Qatar",Qatar,https://f45training.com/westbay/,Doha
F45 Education City,educationcity@f45training.qa,"Education City? Al Huqoul Street, Doha, Qatar",Qatar,https://f45training.com/educationcity/,Doha
F45 Sports City Qatar,sportscityqatar@f45training.qa,"Al Buwairda St R09, Mezzanine Floor, Iconic 2022 Building",Qatar,https://f45training.com/sportscityqatar/,Mezzanine Floor
F45 Al Sadd,alsadd@f45training.qa,"118 Al Bustan Street, Doha, Qatar",Qatar,https://f45training.com/alsadd/,Doha
F45 Bucharest North,bucharestnorth@f45training.com.au,"Strada Grigore Gafencu 49-57, Bucure?ti 014132, Romania",Romania,https://f45training.com/bucharestnorth/,Bucure?ti 014132
F45 Al Khobar,alkhobar@f45training.com,"Prince Faisal Bin Fahd Road, Al Hada, Al Khobar 34439, Saudi Arabia",Saudi Arabia,https://f45training.com/alkhobar/,Al Hada
F45 Tanjong Katong,tanjongkatong@f45training.sg,216 Tanjong Katong Road Singapore 437009,Singapore,https://f45training.com/tanjongkatong/,Road
F45 Siglap,siglap@f45training.sg,52 Burnfoot Terrace Singapore 459838,Singapore,https://f45training.com/siglap/,Terrace
F45 River Valley,rivervalley@f45training.sg,"372 River Valley Rd, Singapore 248280",Singapore,https://f45training.com/rivervalley/,Singapore
F45 Novena,novena@f45training.sg,1 Goldhill Plaza Singapore,Singapore,https://f45training.com/novena/,Plaza
F45 Changi Business Park,changibusinesspark@f45training.sg,"51 Changi Business Park Central 2, Singapore 486066",Singapore,https://f45training.com/changibusinesspark/,Singapore
F45 Serangoon Garden South,serangoongardensouth@f45training.sg,"11 Lichfield Road, Singapore 556831",Singapore,https://f45training.com/serangoongardensouth/,Singapore
F45 Boat Quay,boatquay@f45training.sg,"73/75 South Bridge Rd, Singapore 058705",Singapore,https://f45training.com/boatquay/,Singapore
F45 Sunset Singapore,sunsetsingapore@f45training.sg,"41 Sunset Way, Singapore 597071",Singapore,https://f45training.com/sunsetsingapore/,Singapore
F45 Alexandra,alexandra@f45training.sg,"354 Alexandra Rd, Singapore 159949, Singapore",Singapore,https://f45training.com/alexandra/,Singapore
F45 Tanjong Rhu,tanjongrhu@f45training.sg,"02-03 Kallang Wave Mall, 1 Stadium Place, Singapore 397628",Singapore,https://f45training.com/tanjongrhu/,Singapore
F45 Lower Peirce - Thomson - AMK,lowerpeircethomsonamk@f45training.sg,"4 Jln Gelenggang, Singapore 578188",Singapore,https://f45training.com/lowerpeircethomsonamk/,Singapore
F45 Aljunied-Paya Lebar,aljunied-payalebar@f45training.sg,"12 Aljunied Rd, Singapore 389801",Singapore,https://f45training.com/aljuniedpayalebar/,Singapore
F45 Macpherson Ubi,macphersonubi@f45training.sg,"10 Arumugam Rd, Singapore 409957",Singapore,https://f45training.com/macphersonubi/,Singapore
F45 Jurong West,jurongwest@f45training.sg,"7 Jurong West Ave 5, Singapore 649486, Singapore",Singapore,https://f45training.com/jurongwest/,Singapore
F45 Sengkang East,sengkangeast@f45training.sg,"2 Rivervale Close, Singapore",Singapore,https://f45training.com/sengkangeast/,Singapore
F45 Punggol Plaza,punggolplaza@f45training.sg,"168 Punggol Field, Singapore 820168, Singapore",Singapore,https://f45training.com/punggolplaza/,Singapore
F45 Bezigrad,bezigrad@f45training.si,"Dunajska cesta 167, 1000 Ljubljana, Slovenia",Slovenia,https://f45training.com/bezigrad/,1000 Ljubljana
F45 Somerset West,somersetwest@f45training.co.za,Melcksloot Village Somerset West Western Cape 7130,South Africa,https://f45training.com/somersetwest/,Somerset West
F45 Kloof St,kloofst@f45training.co.za,"10 Jamieson St, Gardens, Cape Town, 8001, South Africa",South Africa,https://f45training.com/kloofst/,Cape Town
F45 Woodstock,woodstock.admin@f45training.co.za,"145 Sir Lowry Rd, Woodstock, Cape Town, 7915, South Africa",South Africa,https://f45training.com/woodstock/,Cape Town
F45 Stellenbosch Central,stellenboschcentral@f45training.co.za,"Plein St, Stellenbosch Central, Stellenbosch, Western Cape, South Africa",South Africa,https://f45training.com/stellenboschcentral/,Central
F45 Waterkloof,waterkloof@f45training.co.za,"471 Fehrsen St, Nieuw Muckleneuk, Pretoria, 0181",South Africa,https://f45training.com/waterkloof/,Pretoria
F45 Bryanston,bryanston@f45training.co.za,"Grosvenor Rd, Bryanston, Johannesburg, 2191, South Africa",South Africa,https://f45training.com/bryanston/,Johannesburg
F45 Rosebank,rosebank@f45training.co.za,"177 Oxford Rd, Rosebank, Johannesburg, 2196, South Africa",South Africa,https://f45training.com/rosebank/,Johannesburg
F45 Fourways,fourways@f45training.co.za,"Douglasdale Shopping Center, Corner Douglas Drive & Leslie Ave, Douglasdale, Johannesburg, 2191, South Africa",South Africa,https://f45training.com/fourways/,Johannesburg
F45 Silver Lakes,silverlakes@f45training.co.za,"Six Fountains Adventure Centre, Corner Solomon Mahlangu & Bendeman Boulevard, Silver Lakes, Pretoria, 0184, South Africa",South Africa,https://f45training.com/silverlakes/,Pretoria
F45 South Downs Centurion,southdownscenturion@f45training.co.za,"Logan Avenue, Highveld, Centurion, South Africa",South Africa,https://f45training.com/southdownscenturion/,Highveld
F45 Claremont Cape Town,claremontcapetown@f45training.co.za,"95 Main Rd, Rondebosch, Cape Town, 7700, South Africa",South Africa,https://f45training.com/claremontcapetown/,Cape Town
F45 Kateka Wellness Sanctuary,katekawellnesssanctuary@f45training.co.za,Kateka Safari and Wellness,South Africa,https://f45training.com/katekawellnesssanctuary/,Wellness
F45 Bedfordview,bedfordview@f45training.co.za,"59 Van Buuren Rd, Bedfordview, Germiston, 2008, South Africa",South Africa,https://f45training.com/bedfordview/,Bedfordview
F45 Faerie Glen,faerieglen@f45training.co.za,"445 Glenwood Rd, Faerie Glen, Pretoria, 0081, South Africa",South Africa,https://f45training.com/faerieglen/,Pretoria
F45 Durbanville,durbanvillesouth@f45training.co.za,"South Africa, ",South Africa,https://f45training.com/durbanvillesouth/,
F45 Greenstone,greenstone@f45training.co.za,"Stoneridge Centre, Stoneridge Drive, Greenstone Park, Lethabong, 1609, South Africa",South Africa,https://f45training.com/greenstone/,Stoneridge Drive
F45 Paarl South,paarlsouth@f45training.co.za,"333 Main Street, Lemoenkloof, Paarl, 7646, South Africa",South Africa,https://f45training.com/paarlsouth/,Lemoenkloof
F45 Craighall,craighall@f45training.za,"South Africa, ",South Africa,https://f45training.com/craighill/,
F45 Salt Rock,saltrock@f45training.co.za,"South Africa, ",South Africa,https://f45training.com/saltrock/,
F45 Rustenburg,rustenburg@f45training.za,"166 Kock Street, Rustenburg, South Africa",South Africa,https://f45training.com/rustenburg/,Rustenburg
F45 Clubview,clubview@f45training.co.za,"Clubview Corner Shopping Centre, Harvard Ave, Clubview, Centurion, 0014, South Africa",South Africa,https://f45training.com/clubview/,Harvard Ave
F45 Randpark,randpark@f45training.co.za,"Randpark, Randburg, South Africa",South Africa,https://f45training.com/randridge/,Randburg
F45 Morningside,morningside@f45training.co.za,"South Africa, ",South Africa,https://f45training.com/morningside/,
F45 Gangnam,gangnam@f45training.kr,"14 Teheran-ro 84-gil, Daechi-dong, Gangnam-gu, Seoul, South Korea",South Korea,https://f45training.com/gangnam/,Daechi-dong
F45 Hannam,hannam@f45training.kr,"258 Hannam-dong, Yongsan-gu, Seoul, South Korea",South Korea,https://f45training.com/hannam/,Yongsan-gu
F45 Jamsil,jamsil@f45training.kr,"7-25 Sincheon-dong, Songpa-gu, Seoul, South Korea",South Korea,https://f45training.com/jamsil/,Songpa-gu
F45 Yeouido,yeouido@f45training.kr,"Shinyong Building, B1, 16 Gukjegeumyung-ro 8-gil, Yeouido-dong, Yeongdeungpo-gu, Seoul",South Korea,https://f45training.com/yeouido/,B1
F45 Yeoksam,yeoksam@f45training.kr,"B1, 13, Teheran-ro 14-gil, Gangnam-gu, Seoul 06235",South Korea,https://f45training.com/yeoksam/,13
F45 Gwanghwamun,gwanghwamun@f45training.kr,"28 Saemunan-ro 5ga-gil 1FL #102 Jongno-gu, Seoul",South Korea,https://f45training.com/gwanghwamun/,Seoul
F45 Gwanggyo,gwanggyo@f45training.kr," B1, 30, Docheong-ro 89beon-gil, Yeongtong-gu, Suwon-si, Gyeonggi-do, Republic of Korea 16509",South Korea,https://f45training.com/gwanggyo/,30
F45 Pangyo,pangyo@f45training.kr,"670 Daewangpangyo-ro, Sampyeong-dong, Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",South Korea,https://f45training.com/pangyo/,Sampyeong-dong
F45 Gongdeok,gongdeok@f45training.kr,"320 Dongmak-ro, Dohwa-dong, Mapo-gu, Seoul, South Korea",South Korea,https://f45training.com/gongdeok/,Dohwa-dong
F45 Gyodae,gyodae@f45training.kr,"1698-8 Seocho-dong, Seocho-gu, Seoul, South Korea",South Korea,https://f45training.com/gyodae/,Seocho-gu
F45 Seongsu,seongsu@f45training.kr,"314-5 Seongsu-dong 2(i)-ga, Seongdong-gu, Seoul, South Korea",South Korea,https://f45training.com/seongsu/,Seongdong-gu
F45 Sadang,sadang@f45training.kr," B1, 2072, Nambusunhwan-ro, Gwanak-gu, Seoul, Republic of Korea 08806",South Korea,https://f45training.com/sadang/,2072
F45 Sinsa,sinsa@f45training.kr,"b1, 548-2 Sinsa-dong, Gangnam-gu, Seoul, South Korea",South Korea,https://f45training.com/sinsa/,548-2 Sinsa-dong
F45 Unjeong,unjeong@f45training.kr,"#701, 21, Cheongam-ro 17beon-gil, Paju-si, Gyeonggi-do, 10892, Rep. of KOREA",South Korea,https://f45training.com/unjeong/,21
F45 Samsan,samsan@f45training.kr,"6, Wolpyeong-ro 207beon-gil, Nam-gu, Ulsan, 44696, Rep. of KOREA ",South Korea,https://f45training.com/samsan/,Wolpyeong-ro 207beon-gil
F45 Centum City,centumcity@f45training.kr,"#501, 26, Centum 3-ro, Haeundae-gu, Busan, 48060, Rep. of KOREA ",South Korea,https://f45training.com/centumcity/,26
F45 Suseong-Dong,suseong-dong@f45training.kr,"2392 Dalgubeol-daero, Suseong-gu, Daegu, South Korea",South Korea,https://f45training.com/suseong-dong/,Suseong-gu
F45 Sangam,sangam@f45training.kr,"Nurikkum Square Building, 1605 Sangamdong, Mapogu, Seoul, Korea",South Korea,https://f45training.com/sangam/,1605 Sangamdong
F45 Magok Station,magokstation@f45training.kr,"307, 3rd floor 59, 21 Magokjungang-ro, Gangseo-gu, Seoul, South Korea",South Korea,https://f45training.com/magokstation/,3rd floor 59
F45 Cheongdam-dong,cheongdam-dong@f45training.kr,"87-5 Cheongdam-dong, Gangnam-gu, Seoul, South Korea",South Korea,https://f45training.com/cheongdam-dong/,Gangnam-gu
F45 Sinyongsan,sinyongsan@f45training.kr,"37 Hangang-daero, Yongsan-gu, Seoul 04379, Republic of Korea",South Korea,https://f45training.com/sinyongsan/,Yongsan-gu
F45 Dodam,dodam@f45training.kr,"B1, 8-20, Bodeum 3-ro, Sejong-si, Republic of Korea 30098",South Korea,https://f45training.com/dodam/,8-20
F45 Seohyeon,seohyeon@f45training.kr,"B1, 21, Hwangsaeul-ro 342beon-gil, Bundang-gu, Seongnam-si, Gyeonggi-do, Republic of Korea 13591",South Korea,https://f45training.com/f45seohyeon/,21
F45 Guro Digital Complex,gurodigitalcomplex@f45training.kr,"11 Digital-ro 33-gil, Guro-gu, Seoul, Republic of Korea",South Korea,https://f45training.com/f45gurodigitalcomplex/,Guro-gu
F45 Misa,misa@f45training.kr,"3F, 95, Misagangbyeongdong-ro, Hanam-si, Gyeonggi-do, Republic of Korea 12913",South Korea,https://f45training.com/misa/,95
F45 Euljiro,euljiro@f45training.kr," B1, 100, Cheonggyecheon-ro, Jung-gu, Seoul, Republic of Korea 04542",South Korea,https://f45training.com/euljiro/,100
F45 Sinchon,sinchon@f45training.kr,"B1, 121, Seogang-ro, Mapo-gu, Seoul, 04057, Rep. of KOREA",South Korea,https://f45training.com/sinchon/,121
F45 Jeongja,jeongja@f45training.kr,"18 Jeongjail-ro 198(baekgusippal), Bundang-gu, Seongnam-si, Gyeonggi-do, South Korea",South Korea,https://f45training.com/jeongja/,Bundang-gu
F45 Mokdong,mokdong@f45training.kr,"177 Mokdong-ro, Yangcheon-gu, Seoul, Republic of Korea",South Korea,https://f45training.com/mokdong/,Yangcheon-gu
F45 Yeongtong,yeongtong@f45training.kr,"#703, 40, Bandal-ro 7beon-gil, Yeongtong-gu, Suwon-si, Gyeonggi-do, 16704, Rep. of KOREA ",South Korea,https://f45training.com/yeongtong/,40
F45 Seolleung,seolleung@f45training.kr,"B1, 8, Seolleung-ro 93-gil, Gangnam-gu, Seoul, 06149, Rep. of KOREA ",South Korea,https://f45training.com/seolleung/,8
F45 Wangsimni,wangsimni@f45training.kr,"336 Wangsimni-ro, Seongdong-gu, Seoul, Republic of Korea",South Korea,https://f45training.com/wangsimni/,Seongdong-gu
F45 Dunchon,dunchon@f45training.kr,"1325 Yangjae-daero, Gangdong-gu, Seoul 05405, Republic of Korea",South Korea,https://f45training.com/dunchon/,Gangdong-gu
F45 Gasan,gasan@f45training.kr,"254 Beotkkot-ro, Geumcheon-gu, Seoul, Republic of Korea",South Korea,https://f45training.com/gasan/,Geumcheon-gu
F45 Nakseongdae,nakseongdae@f45training.kr,"1926 Nambusunhwan-ro, Gwanak-gu, Seoul 08793, Republic of Korea",South Korea,https://f45training.com/nakseongdae/,Gwanak-gu
F45 Munjeong,munjeong@f45training.kr,"#216~217, Building B, 128, Beobwon-ro, Songpa-gu, Seoul, 05854, Rep. of KOREA ",South Korea,https://f45training.com/munjeong/,Building B
F45 Songdo,songdo@f45training.kr,"241 Incheon tower-daero, Yeonsu-gu, Incheon, Republic of Korea",South Korea,https://f45training.com/songdo/,Yeonsu-gu
F45 Boramae,boramae@f45training.kr,"#307, 16, Boramae-ro 5ga-gil, Dongjak-gu, Seoul, 07071, Rep. of KOREA ",South Korea,https://f45training.com/boramae/,16
F45 Sangnam,sangnam@f45training.kr,"4f, 13 Jungang-daero 100beon-gil, Seongsan-gu, Changwon-si, Gyeongsangnam-do, Republic of Korea",South Korea,https://f45training.com/sangnam/,13 Jungang-daero 100beon-gil
F45 Cheomdan,cheomdan@f45training.kr,"2nd floor, Urban Dream, 694-90 Ssangam-dong, Gwangsan-gu, Gwangju, South Korea",South Korea,https://f45training.com/cheomdan/,Urban Dream
